,iterations,SA 0.15 fitness,SA 0.15 time,SA 0.15 feval,SA 0.35 fitness,SA 0.35 time,SA 0.35 feval,SA 0.55 fitness,SA 0.55 time,SA 0.55 feval,SA 0.75 fitness,SA 0.75 time,SA 0.75 feval,SA 0.95 fitness,SA 0.95 time,SA 0.95 feval,SA fitness,SA time,RHC fitness,RHC time,RHC feval,"GA (100,50,50) fitness","GA (100,50,50) time","GA (100,50,50) feval","GA (100,50,30) fitness","GA (100,50,30) time","GA (100,50,30) feval","GA (100,50,10) fitness","GA (100,50,10) time","GA (100,50,10) feval","GA (100,30,50) fitness","GA (100,30,50) time","GA (100,30,50) feval","GA (100,30,30) fitness","GA (100,30,30) time","GA (100,30,30) feval","GA (100,30,10) fitness","GA (100,30,10) time","GA (100,30,10) feval","GA (100,10,50) fitness","GA (100,10,50) time","GA (100,10,50) feval","GA (100,10,30) fitness","GA (100,10,30) time","GA (100,10,30) feval","GA (100,10,10) fitness","GA (100,10,10) time","GA (100,10,10) feval",GA fitness,GA time,"MIMIC (100,50,0.1) fitness","MIMIC (100,50,0.1) time","MIMIC (100,50,0.1) feval","MIMIC (100,50,0.3) fitness","MIMIC (100,50,0.3) time","MIMIC (100,50,0.3) feval","MIMIC (100,50,0.5) fitness","MIMIC (100,50,0.5) time","MIMIC (100,50,0.5) feval","MIMIC (100,50,0.7) fitness","MIMIC (100,50,0.7) time","MIMIC (100,50,0.7) feval","MIMIC (100,50,0.9) fitness","MIMIC (100,50,0.9) time","MIMIC (100,50,0.9) feval",MIMIC fitness,MIMIC time
76,760,0.04194458102622001,0.0019495349966760001,771.0,0.04375044561258,0.0018523865950559998,771.0,0.04329836234594,0.0015966101993400003,771.0,0.040114297728319995,0.001799437202134,771.0,0.02927703479018,0.0013102701970640002,771.0,0.039676944300648,0.001701647838054,0.041825179274540006,0.0029388207964058,771.0,0.09706659549652001,0.28941039360279996,53778.0,0.09442029187484,0.2316316636022,48639.2,0.09728733716122,0.2287536691984,42288.0,0.09421412281785999,0.17991808940200002,44489.6,0.08574274758516001,0.1704310666016,37249.0,0.087990512137,0.1557546889976,28357.2,0.06689638100022,0.09703357240404,35071.600000000006,0.06656350837462,0.0922958970016,25828.0,0.07381013909744,0.073136678803,14438.0,0.08488795950498666,0.1687073021792489,0.0398557070199,118.64497713300003,84600.0,0.02264053352888,118.9180445956,84600.0,0.0227444977278,123.8731589272,84600.0,0.0225498676935,125.1686613846,84600.0,0.022219747443200003,126.51735551419999,84600.0,0.026002070682656003,122.62443951092001
77,770,0.041973396562800004,0.001966820796224,781.0,0.043918294915840005,0.001881414595484,781.0,0.04340585030318,0.0016355569991020002,781.0,0.040473715424380004,0.0018218282013540003,781.0,0.02991037103148,0.001325732197074,781.0,0.039936325647536006,0.0017262705578476,0.0420685962353,0.002962743396346,781.0,0.09858290517262,0.2922113674026,54471.399999999994,0.09718198158614001,0.2348477072026,49275.799999999996,0.09929887791652,0.23185374739819997,42834.0,0.0946095822245,0.181657794402,45066.2,0.08766089690671999,0.17253099460100002,37732.0,0.09301025115282,0.1574984783976,28726.599999999995,0.0666678480691,0.09827068640412001,35529.0,0.06645348213961999,0.09353512640152001,26160.199999999997,0.07336922980076001,0.0738699618032,14622.0,0.08631500610764445,0.17069731822364892,0.039081173008420005,120.15444777860002,85700.0,0.023299432093560002,120.5953806946,85700.0,0.02286441263518,125.476733298,85700.0,0.022325224389739995,126.7816137376,85700.0,0.023002160614399997,128.13225959259998,85700.0,0.026114480548260002,124.22808702027999
78,780,0.04215779465956,0.001991108195578,791.0,0.043988230693100004,0.0019015443951500002,791.0,0.04356276239494,0.0016663351991179998,791.0,0.04048122953264,0.001845240001422,791.0,0.030209775493000003,0.001346591596666,791.0,0.040079958554648,0.0017501638775868,0.042169046320579995,0.0029841859963208005,791.0,0.09570699639152,0.2956257198022,55165.4,0.09630820000538,0.23782846420200002,49908.0,0.09934393114272,0.2344979119984,43379.4,0.09110896519444,0.18343819720219998,45642.8,0.0873356975199,0.1742216146008,38217.0,0.09164060115016,0.1592566355972,29093.600000000002,0.06786747147474,0.09936528680478002,35982.8,0.06701915498425999,0.09488317360158001,26497.199999999997,0.0736026746992,0.07462847980314,14808.599999999999,0.08554818806247999,0.17263838706803333,0.04039331090734,121.6857876678,86800.0,0.02335901282838,122.25252686520002,86800.0,0.022765722916779998,127.0660147808,86800.0,0.022846754947579997,128.4012849564,86800.0,0.02290579690062,129.7422912134,86800.0,0.02645411970014,125.82958109672
79,790,0.04223796960698,0.0020101443951720003,801.0,0.04411177433274,0.0019302803953899998,801.0,0.0437667809301,0.001689017799072,801.0,0.04049365021096,0.001872809401538,801.0,0.03078378470166,0.001357823396032,801.0,0.040278791956488,0.0017720150774408003,0.04254922785526001,0.0030162041963196,801.0,0.09526282675202,0.298997697402,55861.2,0.0969909157603,0.24064402500140003,50541.4,0.10230417444116,0.2370218809986,43931.2,0.08760206592968,0.18538445240200002,46215.4,0.08681231099254001,0.1762580896008,38697.8,0.09146284842496,0.16108006959700003,29459.800000000003,0.06968734615218,0.10049620800488,36441.8,0.06945360726042,0.0958507948017,26827.6,0.07305288659342,0.07554081640264002,14994.0,0.08584766470074222,0.17458600380122444,0.039622278614059994,123.24608814320001,87900.0,0.023610179337999998,123.94084973420001,87900.0,0.022736502331660004,128.70240228,87900.0,0.0226707810381,130.015133163,87900.0,0.02340899754902,131.3377347078,87900.0,0.026409747774167998,127.44844160564
80,800,0.04244435239166,0.002032754195534,811.0,0.04445572264912,0.001953546395088,811.0,0.04378071852582,0.001713596799526,811.0,0.040548666169419996,0.0019019828021539999,811.0,0.03113684880124,0.0013778073956899999,811.0,0.040473261707451996,0.0017959375175984,0.04273068422976001,0.0030393245953752,811.0,0.09063782646652001,0.3021530594018,56568.2,0.09924490196464,0.2431210244018,51168.399999999994,0.09932839205277999,0.2404109979986,44479.4,0.09072227789225999,0.1873183088014,46786.2,0.08334872627223999,0.1782249852012,39182.00000000001,0.09361751945708,0.16286543179680002,29826.600000000002,0.06677726111308001,0.10179327400572,36896.2,0.06867955931823999,0.09689820600145999,27159.6,0.07360379150074,0.07645184040228,15179.2,0.08510669511528667,0.17658190311234004,0.04022549834618,124.81345968480001,89000.0,0.02250683940106,125.61464180320002,89000.0,0.023468287066380003,130.3057210886,89000.0,0.022816081954379997,131.6311904806,89000.0,0.02244543778594,132.93526755500002,89000.0,0.026292428910788,129.06005612244
81,810,0.04247311174088,0.002052737795382,821.0,0.044512296086019996,0.001984470595198,821.0,0.043893995378060005,0.0017286211998000002,821.0,0.04060235804944,0.0019345844018980002,821.0,0.031448525954719996,0.0013979371960899998,821.0,0.040586057441823996,0.0018196702376736002,0.04313221758803999,0.00305930859504,821.0,0.0951904478051,0.3056889938018,57270.6,0.0977208605209,0.24556709960200002,51800.2,0.09954574853380001,0.2441939609988,45026.4,0.09275128151421999,0.1892500502012,47367.600000000006,0.08570970938942,0.1800912318008,39665.200000000004,0.09327377568554,0.1658112537966,30194.0,0.06837869330382,0.10299049260576001,37350.4,0.07142140909242,0.09778997540164001,27493.0,0.0738216288403,0.0771798720023,15365.8,0.08642372829839111,0.17872921446787776,0.03945038602596,126.35877599940001,90100.0,0.022398940894959998,127.37147045380001,90100.0,0.02281248511004,131.92090465180002,90100.0,0.023086421400819998,133.25053984000002,90100.0,0.02302352555768,134.5355383604,90100.0,0.026154351797892002,130.68744586108
82,820,0.04280375707822,0.002090590595252,831.0,0.044570021867,0.002013425595578,831.0,0.04409857554072,0.0017452501990180003,831.0,0.040799560651120004,0.001963612201504,831.0,0.03168333952624,0.0014104817964840002,831.0,0.04079105093265999,0.0018446720775672,0.043266763429119996,0.003083960594812,831.0,0.09626204182888,0.308897525402,57973.799999999996,0.10141588418202,0.24876841060240001,52428.399999999994,0.09856891599380001,0.2469625521984,45576.2,0.09077260756988001,0.1911069608018,47941.399999999994,0.08796020451102,0.18214907700120003,40143.8,0.09258311787006002,0.1675699941968,30560.600000000002,0.06739143285140001,0.10429412240508001,37809.2,0.07064399075742,0.09889143120128,27821.399999999998,0.07392551986348,0.0779729612019,15551.600000000002,0.08661374615866224,0.18073478166787335,0.039916977982560005,127.8973409928,91200.0,0.02319210198124,129.1462938522,91200.0,0.02256009218816,133.540381646,91200.0,0.02345266419608,134.86525188200002,91200.0,0.02218339154042,136.1282456462,91200.0,0.026261045577692002,132.31550280384
83,830,0.042904602436039996,0.0021314339956019996,841.0,0.04457221555142,0.002037202395878,841.0,0.04426828766108,0.001764140398884,841.0,0.040963793331619994,0.002022032801688,841.0,0.03175919304698,0.0014255789970779999,841.0,0.040893618405427996,0.001876077717826,0.04342981131462,0.0031091959946960004,841.0,0.09575429669376001,0.3114446146022,58664.2,0.0999772155585,0.2522250652026,53057.40000000001,0.09970976373816,0.2499230335984,46124.0,0.0944346851833,0.1932565570014,48522.2,0.08818335461191998,0.1841549200018,40618.2,0.09653163025592001,0.1691277275968,30927.8,0.0648075577317,0.10537216620516,38263.2,0.0697455936659,0.09994234360120001,28160.0,0.0746361583546,0.07871485020148,15738.8,0.08708669508819554,0.18268458644567115,0.04024817722562,129.4576256414,92300.0,0.02244593829564,130.9081641684,92300.0,0.02207960556712,135.1623066848,92300.0,0.022683627960299997,136.475930942,92300.0,0.02281457888818,137.71383066599998,92300.0,0.026054385587371998,133.94357162052
84,840,0.04309389028672,0.00216600499516,851.0,0.04465408822678,0.002062583596126,851.0,0.04426828766108,0.001781352999388,851.0,0.04133355332424,0.002042819201598,851.0,0.0320480755582,0.0014459273974339998,851.0,0.041079579011404,0.0018997376379411997,0.043564392720279996,0.003126627594974,851.0,0.09359797600334,0.3143580536028,59364.0,0.1042088868886,0.25537065420280003,53688.4,0.0958739677663,0.2522872033984,46675.0,0.08986548073326,0.1954275966014,49099.2,0.08990552952540001,0.18675474060219996,41099.8,0.09743880134732,0.17102292879660003,31294.199999999997,0.06601163925796,0.10647318380540002,38722.200000000004,0.07053675706370001,0.10117668600176,28491.4,0.07481994075798001,0.07950684500173999,15926.399999999998,0.08691766437154001,0.18470865466812222,0.04018877771814,131.0090394204,93400.0,0.02294768042802,132.6428030284,93400.0,0.02225825637428,136.8808936968,93400.0,0.022451454343499995,138.0869878752,93400.0,0.02300996437366,139.29759385699998,93400.0,0.026171226647519995,135.58346357556
85,850,0.043194116443040005,0.0022007947954979998,861.0,0.04474571109837999,0.002083369996034,861.0,0.04444365614182,0.0018087761996860002,861.0,0.04149521079248,0.002063605201696,861.0,0.032409981301880005,0.0014637231975940003,861.0,0.04125773515552,0.0019240538781016,0.0436997956022,0.003138005195068,861.0,0.09438151935686,0.317394751602,60058.0,0.10133037975496001,0.258714916803,54318.2,0.09873460143214,0.2547054175986,47222.8,0.0896312116436,0.19730128220140003,49670.00000000001,0.0902324710971,0.18876313620239998,41584.799999999996,0.09752961658324,0.17274447319639996,31663.6,0.06872982944853999,0.1075449554056,39177.4,0.0695427289412,0.1022861646014,28826.0,0.0746869369982,0.08047927960106,16110.2,0.08719992169509333,0.18665937524576218,0.04062406517629999,132.5603893094,94500.0,0.02347771696536,134.414124699,94500.0,0.02267511399258,138.5037855544,94500.0,0.022505792721300003,139.7018754706,94500.0,0.022601344220560003,140.8902125276,94500.0,0.02637680661522,137.2140775122
86,860,0.04345804577882,0.002230770794994,871.0,0.04485953540616,0.0021085323962340002,871.0,0.044465291624420006,0.001839116999688,871.0,0.04158970183374,0.002086579401294,871.0,0.0325334783648,0.001485530397988,871.0,0.041381210601588,0.0019501059980396,0.043838117282360006,0.003153029594976,871.0,0.0943083961591,0.3203095764022,60752.59999999999,0.0990643211106,0.2621859394028,54950.8,0.0972734057263,0.25754738099860003,47773.6,0.09246125299204,0.19931456440080003,50246.00000000001,0.09142497214759998,0.1905664398024,42064.600000000006,0.09691056570331999,0.174132196396,32028.6,0.06490188851942,0.10865939340559999,39628.0,0.07210349783806,0.1034780592014,29160.800000000003,0.07408953531398,0.08125318680139999,16295.0,0.08694864839004667,0.18860519297902223,0.040307962831519994,134.0465645512,95600.0,0.022755574753639998,136.05757546080002,95600.0,0.022591537556699997,140.1132533188,95600.0,0.02281898192604,141.3205625122,95600.0,0.022800203790980002,142.4821405092,95600.0,0.026254852171776,138.80401927044002
87,870,0.043638159840960006,0.002288315794796,881.0,0.04485953540616,0.0021441969958679997,881.0,0.04459482633742,0.0018814189999820001,881.0,0.04171752844212,0.002112543800834,881.0,0.0326043981973,0.00150748379856,881.0,0.041482889644792,0.001986791878008,0.043891917407219996,0.003172648795226,881.0,0.09548489226606,0.32334824380280003,61446.0,0.09827588048647999,0.26580822800259996,55583.00000000001,0.09922153971049999,0.2603658589988,48321.59999999999,0.09397074332144001,0.201165202602,50827.799999999996,0.09175257165774,0.19253479440199997,42544.799999999996,0.09870481040246,0.1756063471962,32392.6,0.06627865156488,0.10979542040559999,40086.2,0.0698271938352,0.10449593200094001,29490.4,0.0744433677142,0.08211782440158,16480.8,0.08755107232877335,0.19058198353472444,0.040310544004200005,135.5464614582,96700.0,0.02291843622792,137.7825184902,96700.0,0.022966068283539996,141.7719190052,96700.0,0.02291998931282,142.9320251064,96700.0,0.022589030882659997,144.0734487672,96700.0,0.026340813742228002,140.42127456544
88,880,0.04389537805732001,0.0023204069944760004,891.0,0.045002640950239994,0.002181685196046,891.0,0.04471514035815999,0.0019086968004560002,891.0,0.04195290949064,0.002126911601226,891.0,0.032810858436479996,0.001527686597908,891.0,0.04167538545856799,0.0020130774380224003,0.043891917407219996,0.0031957689949200004,891.0,0.09471994381075999,0.3263562058024,62146.399999999994,0.09523939943224,0.27051789620260003,56211.6,0.09968816585976001,0.262561112398,48867.59999999999,0.09308370692248001,0.2033258852024,51400.799999999996,0.09321439045162,0.19473982120199998,43032.0,0.09690704864474,0.17755435299600003,32761.0,0.06567444520014,0.11092342420579998,40540.2,0.06901833301816,0.10540841480045998,29823.0,0.07407081127248,0.0836250874021,16666.8,0.08684624940137554,0.19277913335686223,0.0406747279395,137.0572385054,97800.0,0.02274792008604,139.37498538440002,97800.0,0.022534737997839997,143.4196448914,97800.0,0.022471306022400002,144.546422728,97800.0,0.023028190519820003,145.6730349376,97800.0,0.026291376513119996,142.01426528936
89,890,0.04396343877906,0.002352862794214,901.0,0.045213403272000005,0.0022150893964860002,901.0,0.04481093899154,0.0019314524004580003,901.0,0.04206150512172001,0.002142811200976,901.0,0.03290658417384,0.0015436591977039998,901.0,0.041791174067632005,0.0020371749979676,0.044102536031020004,0.003218597394878,901.0,0.09783731369598,0.3303072102026,62843.8,0.0951036299606,0.27394537700280003,56846.6,0.09864917665002002,0.265280107998,49415.0,0.09382469604046001,0.2051988416028,51977.600000000006,0.0886962729075,0.1966919116016,43511.6,0.09565221721504,0.1796251077964,33129.8,0.06912880764998,0.112440898206,40994.200000000004,0.07053031189786,0.10661839720097999,30153.6,0.07366099738436001,0.08445901960148,16853.8,0.08700926926686667,0.19495187457918442,0.0403200207906,138.584973027,98900.0,0.02315242690648,140.93971152080002,98900.0,0.022624517754659998,145.0647763538,98900.0,0.022375825824320003,146.1641286558,98900.0,0.0235448239019,147.26391142359998,98900.0,0.026403523035592,143.6035001962
90,900,0.04408354457666,0.002377951794186,911.0,0.04523180082944,0.0022376989967579997,911.0,0.044958418309499995,0.001948737800922,911.0,0.04209317389754,0.002162722401044,911.0,0.0330167406333,0.0015656853978699998,911.0,0.041876735649288,0.0020585592781559997,0.04423919916185999,0.0032396753951600002,911.0,0.0966725473592,0.3331555186024,63540.8,0.09576861218890001,0.2772202790028,57473.200000000004,0.10114460752474,0.2677501053982,49962.399999999994,0.09467444790282001,0.2070835402026,52556.6,0.08887274591512001,0.1990029120018,43995.6,0.09481974245416,0.1813586135972,33499.6,0.0697338303467,0.11371148900620001,41447.6,0.07407105971045999,0.10792705960131999,30485.6,0.07321502403506,0.08522351860156,17041.0,0.08766362415968444,0.1969370040015645,0.04012901958284,140.1055305816,100000.0,0.02199606842992,142.5006894842,100000.0,0.02253692703328,146.73557059900003,100000.0,0.02254028905504,147.777382374,100000.0,0.02269325384138,148.838070608,100000.0,0.025979111588492,145.19144872936
91,910,0.04412158414346,0.002409678393814,921.0,0.04524066476288,0.002273582596172,921.0,0.044973687638,0.0019714930014739997,921.0,0.04217684156706,0.002177746800588,921.0,0.033376370435279995,0.0015929629978919998,921.0,0.041977829709336,0.002085092757988,0.04431642464542,0.003262066195384,921.0,0.09461174206502,0.33631547620220004,64244.399999999994,0.09770187249099999,0.28011526540320003,58107.59999999999,0.09968518531876,0.2702100379982,50511.600000000006,0.09527233640625998,0.2090615220032,53138.40000000001,0.09028455913189999,0.2011444130022,44478.399999999994,0.09545837122893999,0.18301400639619997,33865.0,0.0695570853588,0.11484007660620002,41903.00000000001,0.07069850402734,0.10907198460133999,30822.200000000004,0.0733392799713,0.08605708600188,17223.2,0.08740099288881334,0.19886998535717998,0.03969021767048,141.6197973952,101100.0,0.02332109287004,144.0626958958,101100.0,0.02259185829662,148.44849469000002,101100.0,0.0218161929398,149.3879124286,101100.0,0.022483918215239998,150.4396845742,101100.0,0.025980655998436,146.79171699676
92,920,0.044570315223499996,0.002433163394018,931.0,0.045368049576619995,0.002324052995756,931.0,0.04542671732591999,0.001991695801554,931.0,0.042266134004899994,0.002205826600766,931.0,0.033494644466680004,0.001613749397802,931.0,0.042225172119524,0.0021136976379792,0.044406281312220006,0.0032818313953599998,931.0,0.0937254120511,0.33942788000199997,64947.0,0.09617146968436,0.2830537206036,58736.59999999999,0.09920765151198,0.272620447998,51057.2,0.09301678153873999,0.21120557560320002,53711.600000000006,0.09230115684689999,0.2033939302026,44961.4,0.09787483132406,0.18539597219679999,34231.0,0.07134693804282,0.1160144672062,42362.200000000004,0.0711081871287,0.11018802700132,31153.200000000004,0.0738351794646,0.0871052266015,17412.399999999998,0.08762084528814,0.20093391637946892,0.039969586934599996,143.13887642300003,102200.0,0.022401021533879996,145.6197173846,102200.0,0.02250982046,150.1087676324,102200.0,0.02271553121962,151.004135964,102200.0,0.02278144568068,152.0177801758,102200.0,0.026075481165755997,148.37785551596
93,930,0.04461870929825999,0.0024625557933180002,941.0,0.04539640062706,0.002348340195386,941.0,0.04557574629328,0.0020082520008139998,941.0,0.04228911692213999,0.00223397940099,941.0,0.03366967801772,0.001634608797032,941.0,0.042309930231691995,0.002137547237508,0.044498158550959996,0.003300064795258,941.0,0.09652118346092,0.34271036700199997,65650.6,0.09501055922384,0.2863581610034,59367.8,0.100343741815,0.2752590699984,51603.4,0.0935066091791,0.2134038196036,54289.00000000001,0.0914749762581,0.20521109140279997,45443.200000000004,0.09621707679340001,0.18700439519700002,34599.0,0.07208072756652001,0.11724282900659999,42815.399999999994,0.0724904123066,0.11112902720156001,31489.600000000002,0.07485220438074,0.08802237740166,17601.2,0.08805527677602445,0.20292679309077996,0.0400603939483,144.6707225502,103300.0,0.02261736812258,147.1779236934,103300.0,0.02251578618636,151.81959653579997,103300.0,0.02282444219954,152.6209118318,103300.0,0.02239067136602,153.5986771162,103300.0,0.02608173236456,149.97756634548
94,940,0.04479301865892,0.002503180393978,951.0,0.045529133930360004,0.0023693453953479997,951.0,0.04560125569902,0.002031518200238,951.0,0.04292805884096,0.0022641014005800003,951.0,0.033939970107419996,0.001655541196668,951.0,0.042558287447336,0.0021647373173624,0.044632405256559995,0.003315308195305999,951.0,0.09605039112154,0.3461363888012,66347.8,0.09330579575322001,0.2892965436038,59995.2,0.09849263470938001,0.2777169603988,52149.2,0.0918104426281,0.2160494434034,54867.0,0.08918298698163998,0.2070509356022,45932.2,0.09614606256206,0.1887376091968,34964.799999999996,0.07158830500802,0.118430639406,43275.2,0.07166616149866,0.1121800124007,31819.799999999996,0.07455905675384,0.08864341420158,17786.2,0.08697798189071777,0.2049157718904978,0.04096763679387999,146.2083555144,104400.0,0.02303440240936,148.740271511,104400.0,0.023075470521680002,153.4962692232,104400.0,0.0226602506591,154.2394470238,104400.0,0.02233786296558,155.17826437300002,104400.0,0.026415124669919996,151.57252152908
95,950,0.04484176033936,0.002536146793862,961.0,0.04558363160918,0.00239450779518,961.0,0.045809179025239996,0.0020536902000459997,961.0,0.04303869902068,0.002284668600262,961.0,0.03410467771496,0.001678880196412,961.0,0.042675589541883996,0.0021895787171523997,0.0446537115139,0.00334090839533,961.0,0.0943671840767,0.3489644212016,67049.0,0.09476076294460001,0.2923708028036,60629.0,0.09912735009131998,0.2800806193984,52695.6,0.09396908758426001,0.21855342840339997,55449.8,0.08774462835433999,0.2091284728022,46416.4,0.09512413598678,0.1906947317964,35335.0,0.07032515649542,0.11965674020639999,43732.8,0.07056458300944,0.1135446886006,32150.2,0.07508503092822,0.0892706502017,17970.399999999998,0.08678532438567554,0.2069182839349222,0.04046182102032,147.75765383060002,105500.0,0.022773811689180003,150.3008651828,105500.0,0.023363901081999996,155.1662287336,105500.0,0.022557674189979997,155.8506913982,105500.0,0.022727137974200003,156.7519354072,105500.0,0.026376869191136,153.16547491048001
96,960,0.0450343040381,0.0025586833937259997,971.0,0.04559888764574,0.002420618395626,971.0,0.04583258910455999,0.0020720700002119998,971.0,0.04317696163854,0.00231070640002,971.0,0.034462814261239996,0.0017087833963180003,971.0,0.042821111337636,0.0022141723171804,0.044860017684720005,0.003359214795272,971.0,0.09484715230129999,0.3517655412014,67743.6,0.09683084254692,0.2950682100038,61259.2,0.09903649331174001,0.282668478999,53239.2,0.08974166944556,0.2207100996032,56027.8,0.09041824775283999,0.2112074690016,46890.8,0.09304874467856,0.192888380597,35702.0,0.06747664149624,0.12070925680679999,44189.8,0.07005947777784,0.11481192420040001,32483.800000000003,0.07475400457088001,0.08992997760206001,18157.2,0.08624591932020888,0.20886214866836222,0.04032239525208,149.29288229239998,106600.0,0.022391792130599997,151.8688010182,106600.0,0.02230808238494,156.8419769042,106600.0,0.02290764081918,157.4614697946,106600.0,0.022909837154139995,158.3326905632,106600.0,0.026167949548187998,154.75956411452
97,970,0.045055836035800004,0.002590774593772,981.0,0.04559888764574,0.0024419151955959997,981.0,0.04592853685146,0.002088772000206,981.0,0.043187899141759994,0.002337546200214,981.0,0.034550074602460006,0.0017251203957139999,981.0,0.042864246855444,0.0022368256771004,0.04487824051587999,0.003384449794976,981.0,0.09656028794155999,0.3545108664016,68446.8,0.0966775464855,0.2987831984032,61892.8,0.0984953296861,0.2854763813986,53785.0,0.09244897403659999,0.2227300188032,56608.399999999994,0.08882952675191999,0.2134672694016,47370.8,0.09405793350558,0.1949120923964,36070.2,0.06921483747531999,0.12194994460659997,44646.8,0.07006494679269999,0.11599623320039999,32815.2,0.0755763827597,0.09058281360168,18340.6,0.08688064060388666,0.2109343131348089,0.040800488752340006,150.8247217098,107700.0,0.02321110259994,153.4285681972,107700.0,0.022478914924020002,158.57649214,107700.0,0.022719183064080002,159.0758270106,107700.0,0.02261570034812,159.9330696762,107700.0,0.026365077937700005,156.36773574676
98,980,0.04522613279352,0.0026246159945,991.0,0.0455991433231,0.002469630395716,991.0,0.045972450777780005,0.002114955600338,991.0,0.04324150489497999,0.0023834948002339996,991.0,0.03484891587684,0.001749626196034,991.0,0.042977629533243994,0.0022684645973644,0.04487824051587999,0.00340880939475,991.0,0.09889761050126,0.3574380170014,69146.0,0.09962543766474002,0.30182879480360003,62518.200000000004,0.09969772229665999,0.2877659393982,54334.0,0.08986811926852,0.2252747740034,57183.600000000006,0.08865729038350001,0.215576606402,47853.99999999999,0.09485710308336001,0.1967779739962,36435.6,0.0688740587888,0.12330127380719999,45096.8,0.06913967467154002,0.11742932140059999,33147.600000000006,0.07515538569199999,0.09133104800158001,18527.0,0.08719693359448666,0.21296930542379777,0.040407061745340006,152.3123975774,108800.0,0.02276148292644,154.99011548660002,108800.0,0.02307891608742,160.2419833226,108800.0,0.02278934521952,160.69816923399998,108800.0,0.02241955083562,161.5396997808,108800.0,0.026291271362868,157.95647308027998
99,990,0.04522853428314,0.002664292194822,1001.0,0.0455991433231,0.002489833195432,1001.0,0.046018663772480005,0.002132970200544,1001.0,0.04328142311864,0.002406542000606,1001.0,0.034896683197260005,0.0017848535957439998,1001.0,0.043004889538924,0.0022956982374296,0.04487824051587999,0.003426022194982,1001.0,0.10013501503460001,0.3603739194016,69844.40000000001,0.10224058434142,0.3049561500034,63142.2,0.10339266677161998,0.2901337555982,54885.799999999996,0.09195588466096,0.22714233320279997,57761.0,0.09287167453490001,0.21773831040219999,48336.4,0.0917055479654,0.1983203185956,36799.2,0.0687820311233,0.1245708436072,45551.6,0.07059962747728,0.1183307180006,33474.799999999996,0.07531307384547999,0.09208781560164,18713.399999999998,0.08855512286166223,0.2148504627125822,0.040201361674839994,153.80136438440002,109900.0,0.0229053444024,156.54468193,109900.0,0.0224382979126,161.946519443,109900.0,0.02289231957406,162.31236577519996,109900.0,0.02230224941372,163.1179761868,109900.0,0.026147914595524,159.54458154387999
100,1000,0.045554408769560004,0.00269317439488,1011.0,0.045645161295600006,0.002512151195696,1011.0,0.04610482170986,0.0021568930005739996,1011.0,0.043345010151259994,0.0024307560008320003,1011.0,0.035356662684940005,0.0018108179956480002,1011.0,0.043201212922244006,0.002320758517526,0.045026033886339994,0.003442870194702,1011.0,0.09746581537542001,0.36299102540140005,70541.0,0.09961010235066001,0.3079443466038,63772.2,0.10020933118369998,0.2927462669982,55434.0,0.08838552311176001,0.22904081660300002,58336.399999999994,0.09255168201604,0.21993108420219998,48821.0,0.09290250339368,0.2001296759954,37169.0,0.07050319906374,0.1257390344068,46006.0,0.07003730682872,0.11950219120039998,33809.8,0.07607402729298,0.09283976960146001,18900.2,0.08752661006852222,0.21676269011251778,0.04117413157772,155.305405499,111000.0,0.0227849758826,158.1028124598,111000.0,0.02279814801432,163.64477401240003,111000.0,0.02283501317014,163.9295452622,111000.0,0.02229239080966,164.69398353,111000.0,0.026376931890888,161.13530415268002
101,1010,0.0455629507509,0.002718190995074,1021.0,0.04568951997774,0.002535271195666,1021.0,0.04641039161758,0.0021752724002,1021.0,0.043438308234820006,0.0024552624003240002,1021.0,0.035594142754679994,0.0018298535956979998,1021.0,0.043339062667144,0.0023427701173924,0.045122761583499996,0.0034693453952060003,1021.0,0.09869811576914,0.3657052076018,71238.4,0.09802860057394,0.31032427000380003,64399.0,0.10141775797348,0.2954809433978,55981.79999999999,0.0927280368561,0.2312316210024,58911.6,0.09212143877279999,0.2221294008016,49303.6,0.0936927849252,0.20193699119500003,37540.6,0.06999101042496,0.127057907807,46464.59999999999,0.07340795420478001,0.12071932120039999,34146.4,0.07481843091616,0.09379331440174,19085.0,0.08832268115739556,0.2187087752679489,0.04058654245757999,156.820856841,112100.0,0.0229484285542,159.67598629999998,112100.0,0.022573157342259998,165.35322525299998,112100.0,0.02257195304148,165.54273501679998,112100.0,0.022181473911620002,166.29897924699998,112100.0,0.026172311061428,162.73835653156
102,1020,0.04562389751444,0.002743499395,1031.0,0.04568951997774,0.002560943996286,1031.0,0.04641039161758,0.002192339200702,1031.0,0.043510505450820004,0.002474882000024,1031.0,0.03611619318908,0.001854213595652,1031.0,0.043470101549932,0.0023651756375327997,0.04526650746848,0.0034875791956440008,1031.0,0.09676940858678,0.36855738160099993,71941.20000000001,0.10140424505883999,0.3127464956044,65030.0,0.10063927267544001,0.2979951393978,56526.4,0.09445771357648,0.23338851080300002,59494.4,0.09081822909024001,0.2239917816018,49781.6,0.091225972279,0.20399366939459998,37907.4,0.07081604835022,0.12818941240679999,46918.4,0.07212109772662,0.1217077290002,34479.4,0.07505190580472,0.09455402040220001,19268.4,0.0881448770164822,0.22056934891242222,0.04097944560722,158.3659809736,113200.0,0.02342790277946,161.2350240614,113200.0,0.022885267072399997,167.0240413786,113200.0,0.02247134448262,167.1646441556,113200.0,0.023691701300900002,167.8992938128,113200.0,0.02669113224852,164.3377968764
