,iterations,SA 0.15 fitness,SA 0.15 time,SA 0.15 feval,SA 0.35 fitness,SA 0.35 time,SA 0.35 feval,SA 0.55 fitness,SA 0.55 time,SA 0.55 feval,SA 0.75 fitness,SA 0.75 time,SA 0.75 feval,SA 0.95 fitness,SA 0.95 time,SA 0.95 feval,SA fitness,SA time,RHC fitness,RHC time,RHC feval,"GA (100,50,50) fitness","GA (100,50,50) time","GA (100,50,50) feval","GA (100,50,30) fitness","GA (100,50,30) time","GA (100,50,30) feval","GA (100,50,10) fitness","GA (100,50,10) time","GA (100,50,10) feval","GA (100,30,50) fitness","GA (100,30,50) time","GA (100,30,50) feval","GA (100,30,30) fitness","GA (100,30,30) time","GA (100,30,30) feval","GA (100,30,10) fitness","GA (100,30,10) time","GA (100,30,10) feval","GA (100,10,50) fitness","GA (100,10,50) time","GA (100,10,50) feval","GA (100,10,30) fitness","GA (100,10,30) time","GA (100,10,30) feval","GA (100,10,10) fitness","GA (100,10,10) time","GA (100,10,10) feval",GA fitness,GA time,"MIMIC (100,50,0.1) fitness","MIMIC (100,50,0.1) time","MIMIC (100,50,0.1) feval","MIMIC (100,50,0.3) fitness","MIMIC (100,50,0.3) time","MIMIC (100,50,0.3) feval","MIMIC (100,50,0.5) fitness","MIMIC (100,50,0.5) time","MIMIC (100,50,0.5) feval","MIMIC (100,50,0.7) fitness","MIMIC (100,50,0.7) time","MIMIC (100,50,0.7) feval","MIMIC (100,50,0.9) fitness","MIMIC (100,50,0.9) time","MIMIC (100,50,0.9) feval",MIMIC fitness,MIMIC time
236,2360,55.6,0.003786180399998,2371.0,46.0,0.004472041800002,2371.0,47.2,0.003167395599998,2371.0,45.6,0.0032558664,2371.0,43.0,0.006183237800002001,2371.0,47.480000000000004,0.0041729444,42.0,0.006721862800000001,2371.0,76.4,0.142633566,165293.8,74.19999999999999,0.1333960524,149394.6,58.2,0.11269237960000002,129873.6,80.4,0.1192394108,136737.0,70.0,0.10972985280000001,114343.8,52.39999999999999,0.08712018199999999,87020.79999999999,71.60000000000001,0.0969297882,108048.2,60.4,0.0865830166,79300.8,52.8,0.07083086599999999,44214.8,66.26666666666667,0.10657279048888889,33.6,10.8926554684,260600.0,51.0,11.288057461000001,260600.0,65.60000000000001,11.832345258,260600.0,67.4,12.110349148200001,260600.0,54.8,13.2485465456,260600.0,54.480000000000004,11.87439077624
237,2370,55.6,0.0038007671999979995,2381.0,46.0,0.004492463800002,2381.0,47.2,0.0031802319999979997,2381.0,46.199999999999996,0.0032683384,2381.0,43.2,0.0061908960000020006,2381.0,47.64,0.004186539479999999,42.0,0.0067454938,2381.0,76.6,0.1432348376,165988.6,74.0,0.13387698199999998,150025.8,58.0,0.1131397596,130421.8,80.6,0.1198537378,137314.2,69.4,0.110124793,114827.6,52.599999999999994,0.0874868962,87392.79999999999,73.8,0.09729110559999998,108499.4,60.800000000000004,0.086904074,79633.6,52.8,0.0710929194,44399.8,66.5111111111111,0.10700056724444443,33.4,10.935356974600001,261700.0,50.99999999999999,11.3319626042,261700.0,64.19999999999999,11.8778773492,261700.0,68.4,12.1564547958,261700.0,55.400000000000006,13.3121328264,261700.0,54.480000000000004,11.92275691004
238,2380,56.0,0.003815208199998,2391.0,46.0,0.004511499800002,2391.0,47.2,0.0031951105999979993,2391.0,46.4,0.003280883,2391.0,43.2,0.006199940000002,2391.0,47.76,0.00420052832,42.0,0.0067678118,2391.0,77.2,0.14431747620000002,166690.8,74.8,0.1343488678,150658.0,58.6,0.11362586760000001,130971.0,80.4,0.12030644179999998,137889.6,70.6,0.11052855779999998,115311.2,53.0,0.0878255308,87763.59999999999,73.0,0.0976340434,108954.8,60.800000000000004,0.0872215576,79969.2,52.8,0.0713584734,44583.0,66.8,0.1074629796,32.8,10.978526938400002,262800.0,50.599999999999994,11.3751413932,262800.0,64.39999999999999,11.9246014078,262800.0,68.2,12.2030534804,262800.0,55.2,13.3683262542,262800.0,54.24,11.9699298948
239,2390,56.0,0.003829867999998,2401.0,46.0,0.004531119400002,2401.0,47.2,0.003208749399998,2401.0,47.0,0.0032936464,2401.0,43.2,0.0062086190000019996,2401.0,47.88,0.00421440044,42.0,0.006782909199999999,2401.0,76.6,0.14494894260000002,167389.40000000002,75.6,0.1348175446,151289.8,58.0,0.1140748518,131518.0,81.0,0.12076541819999999,138464.6,70.60000000000001,0.1109985468,115791.6,53.2,0.0892666422,88128.79999999999,73.2,0.09800513379999999,109404.79999999999,61.2,0.0875404998,80307.8,52.8,0.0716466374,44768.2,66.91111111111111,0.10800713524444444,32.4,11.024101696599999,263900.0,50.2,11.418512290999999,263900.0,64.80000000000001,11.970481760999998,263900.0,68.0,12.2497746946,263900.0,52.599999999999994,13.4250339426,263900.0,53.60000000000001,12.01758087716
240,2400,56.2,0.0038453297999980003,2411.0,46.0,0.004549790800002,2411.0,47.2,0.003223700999998,2411.0,47.2,0.0033035653999999998,2411.0,44.0,0.006217881600002,2411.0,48.120000000000005,0.0042280537200000004,42.0,0.0068090926,2411.0,76.2,0.14553358519999998,168088.0,75.4,0.1352813346,151912.4,57.599999999999994,0.11452689939999999,132070.6,81.0,0.1215379398,139037.6,70.2,0.11139275739999999,116268.2,53.0,0.0896328462,88495.6,73.6,0.0983623666,109858.20000000001,60.8,0.08785557660000001,80642.40000000001,52.599999999999994,0.0719263408,44952.799999999996,66.7111111111111,0.10844996073333332,32.4,11.0680848792,265000.0,51.599999999999994,11.4620610762,265000.0,65.0,12.0149799338,265000.0,70.4,12.2941193406,265000.0,52.400000000000006,13.482618084,265000.0,54.36,12.06437266276
241,2410,56.2,0.0038602813999979997,2421.0,46.0,0.0045685348000019995,2421.0,47.2,0.003238141799998,2421.0,48.2,0.0033131198000000005,2421.0,44.0,0.006227290200002,2421.0,48.31999999999999,0.0042414736,42.0,0.006822877599999999,2421.0,77.4,0.1463093886,168778.59999999998,75.80000000000001,0.1357422804,152541.8,57.8,0.11497077859999999,132615.4,81.4,0.12196723200000001,139613.8,71.0,0.111778143,116747.79999999999,53.400000000000006,0.08999314259999999,88861.4,73.39999999999999,0.098715588,110316.20000000001,61.199999999999996,0.088205151,80978.6,53.0,0.0722169844,45134.799999999996,67.15555555555555,0.10887763206666667,31.599999999999998,11.1119264232,266100.0,51.8,11.505859151200001,266100.0,64.8,12.0600809096,266100.0,68.0,12.3424894566,266100.0,54.0,13.5390808588,266100.0,54.040000000000006,12.11188735988
242,2420,57.0,0.0038752329999979995,2431.0,46.0,0.004588300000002,2431.0,47.2,0.003268045399998,2431.0,48.2,0.0033231118000000004,2431.0,44.0,0.0062363338000020006,2431.0,48.480000000000004,0.0042582048,42.4,0.0068362976,2431.0,77.4,0.1469078156,169480.2,76.2,0.1362144578,153172.2,57.8,0.1154358084,133162.6,82.19999999999999,0.12242489580000002,140201.59999999998,71.4,0.11217206199999999,117228.4,53.0,0.09035322000000001,89231.8,73.39999999999999,0.099064579,110774.0,61.19999999999999,0.08852474960000001,81311.4,53.0,0.0728587348,45322.0,67.28888888888888,0.10932848033333334,31.6,11.1560518284,267200.0,51.2,11.5497686702,267200.0,65.0,12.106226379599999,267200.0,68.19999999999999,12.3877135458,267200.0,54.400000000000006,13.596130682999998,267200.0,54.080000000000005,12.1591782214
243,2430,57.0,0.0038908407999979997,2441.0,46.0,0.004608503000002,2441.0,47.60000000000001,0.0032861331999979996,2441.0,48.2,0.0033331769999999997,2441.0,44.2,0.006244721200002,2441.0,48.60000000000001,0.004272675039999999,43.0,0.006856865,2441.0,77.8,0.1475411054,170179.0,77.2,0.1366949498,153799.6,58.0,0.115877499,133713.6,82.0,0.12304950640000001,140779.4,71.4,0.1125761918,117711.4,53.400000000000006,0.0907183296,89602.4,74.2,0.09942567719999999,111231.19999999998,61.599999999999994,0.0888773148,81647.8,52.8,0.0731561618,45511.2,67.6,0.1097685262,31.2,11.199846184000002,268300.0,51.79999999999999,11.595057524799998,268300.0,65.60000000000001,12.151159533399998,268300.0,68.8,12.4338892106,268300.0,53.4,13.652489380199999,268300.0,54.16,12.206488366599999
244,2440,58.0,0.003911554399998,2451.0,46.0,0.004627903800002,2451.0,47.60000000000001,0.003302251599998,2451.0,48.2,0.003344481999998,2451.0,44.2,0.0062527440000019995,2451.0,48.8,0.0042877871599996,43.0,0.006871598199999999,2451.0,77.4,0.1481460966,170876.8,76.6,0.1371628244,154426.80000000002,57.8,0.1163107294,134262.6,81.4,0.12352620580000001,141359.00000000003,71.2,0.1129733196,118195.8,53.2,0.0911021108,89969.6,73.2,0.0997788988,111690.20000000001,63.2,0.08922550400000001,81978.19999999998,53.2,0.0734179234,45695.8,67.46666666666667,0.11018262364444445,31.0,11.244109653799999,269400.0,52.0,11.638597485,269400.0,64.8,12.1970643926,269400.0,67.4,12.4786602314,269400.0,52.400000000000006,13.708243815800001,269400.0,53.52000000000001,12.253335115719999
245,2450,58.0,0.003927235399998,2461.0,46.0,0.004658025800002,2461.0,47.60000000000001,0.003317859599998,2461.0,49.2,0.0033575374,2461.0,44.2,0.006261569400002001,2461.0,49.0,0.00430444552,43.0,0.0068845804000000005,2461.0,77.8,0.1487424814,171573.8,77.4,0.1376331788,155056.0,57.8,0.11674512680000002,134812.8,82.2,0.12394966319999998,141937.40000000002,71.39999999999999,0.11337548000000001,118680.19999999998,53.400000000000006,0.0914579582,90338.2,74.4,0.1001164396,112139.4,62.0,0.0895775586,82317.0,53.0,0.0736949282,45884.8,67.7111111111111,0.11058809053333334,31.400000000000002,11.2878315126,270500.0,51.0,11.6823342956,270500.0,65.8,12.2419917848,270500.0,67.8,12.5233303106,270500.0,53.0,13.763710014599999,270500.0,53.800000000000004,12.29983958364
246,2460,58.0,0.003942259999998,2471.0,46.0,0.0046816566000020005,2471.0,47.800000000000004,0.003331133599998,2471.0,49.4,0.0033687691999979997,2471.0,44.2,0.006271196800002,2471.0,49.08,0.0043190032399996,43.0,0.006897416599999999,2471.0,78.0,0.14935593319999999,172276.4,77.19999999999999,0.1381070336,155688.0,57.599999999999994,0.1172480826,135360.0,82.4,0.1243910624,142513.2,71.39999999999999,0.1138178272,119158.59999999999,53.400000000000006,0.0918280276,90704.59999999999,73.8,0.10046572279999999,112593.80000000002,62.400000000000006,0.0899128384,82654.4,53.4,0.07397069319999999,46068.6,67.73333333333333,0.11101080233333334,31.799999999999997,11.3320795204,271600.0,50.400000000000006,11.726706802599999,271600.0,66.4,12.2871535148,271600.0,67.99999999999999,12.568793187199999,271600.0,52.800000000000004,13.8185157192,271600.0,53.88,12.34664974884
247,2470,58.0,0.003958670199998,2481.0,46.0,0.0047018594000019995,2481.0,47.800000000000004,0.003343167999998,2481.0,49.6,0.003380073999998,2481.0,44.4,0.006280167800002,2481.0,49.16,0.0043327878799995995,43.0,0.006913972799999999,2481.0,77.2,0.1499493278,172972.0,76.80000000000001,0.1385813262,156321.8,57.8,0.1177255114,135906.0,81.8,0.12485011139999999,143093.00000000003,71.6,0.1142045254,119640.40000000001,54.00000000000001,0.0922240614,91071.2,74.4,0.10084016840000001,113049.79999999999,62.60000000000001,0.09027080059999999,82988.6,53.0,0.074247698,46255.799999999996,67.68888888888888,0.11143261451111111,31.4,11.3766766652,272700.0,51.2,11.769352003199998,272700.0,65.6,12.3333098522,272700.0,67.8,12.614993285,272700.0,53.8,13.873925247999999,272700.0,53.96,12.393651410719999
248,2480,58.0,0.003973840399997999,2491.0,46.0,0.004720166000002,2491.0,47.800000000000004,0.0033561503999980005,2491.0,49.6,0.003392473199998001,2491.0,44.4,0.006298984600002,2491.0,49.16,0.0043483229199996,43.0,0.0069333734,2491.0,77.0,0.15052645779999999,173661.8,77.0,0.1390481066,156959.2,58.0,0.1186212922,136453.4,82.4,0.1252657646,143672.59999999998,72.0,0.1149619494,120124.2,54.60000000000001,0.09271753599999999,91439.0,74.2,0.1012133008,113507.0,62.8,0.0905964528,83323.59999999999,53.0,0.0745220042,46443.4,67.8888888888889,0.11194142937777779,31.400000000000002,11.4211911024,273800.0,51.39999999999999,11.8160444812,273800.0,65.8,12.3797566874,273800.0,67.2,12.661348806,273800.0,55.0,13.928722638,273800.0,54.16,12.441412743
249,2490,58.0,0.003990761199998,2501.0,46.0,0.004740223000002,2501.0,47.800000000000004,0.0033687677999979996,2501.0,49.6,0.0034032671999979997,2501.0,44.4,0.006316562000002,2501.0,49.16,0.0043639162399996,43.4,0.0069521176,2501.0,77.6,0.1511248118,174361.4,76.39999999999999,0.1395083962,157588.2,57.8,0.119089823,137000.0,81.6,0.1256866692,144248.0,72.0,0.1153691422,120607.79999999999,54.60000000000001,0.093103286,91806.2,74.6,0.101560687,113962.20000000001,62.8,0.0909257518,83654.20000000001,53.0,0.0748935324,46632.2,67.82222222222221,0.11236245551111113,31.4,11.464203601,274900.0,50.599999999999994,11.859058584,274900.0,64.8,12.4248686766,274900.0,68.0,12.712716818799999,274900.0,56.8,13.9841339172,274900.0,54.32,12.48899631952
250,2500,58.4,0.004007389999997999,2511.0,46.199999999999996,0.004758383600002,2511.0,48.0,0.003384448799998,2511.0,49.800000000000004,0.0034147909999980002,2511.0,44.4,0.006328960800002,2511.0,49.36,0.0043787948399996,43.6,0.0069712994,2511.0,77.8,0.1517508814,175060.2,76.6,0.139967154,158220.4,58.4,0.1195649906,137547.80000000002,81.8,0.1261334654,144821.59999999998,72.0,0.1157545278,121092.6,55.0,0.093467083,92173.2,74.2,0.1019141274,114413.0,62.8,0.0912624172,83988.59999999999,53.2,0.07516732799999999,46816.2,67.97777777777779,0.11277577497777778,31.4,11.5086556792,276000.0,50.8,11.902641940399999,276000.0,65.0,12.4694532038,276000.0,68.0,12.761784188199998,276000.0,54.8,14.041320128599999,276000.0,54.0,12.536771028039999
251,2510,58.6,0.004026498599998,2521.0,46.199999999999996,0.004779389000002,2521.0,48.0,0.003401880199998,2521.0,49.800000000000004,0.0034265332000000008,2521.0,44.4,0.006338004400002001,2521.0,49.400000000000006,0.00439446108,43.6,0.006988001,2521.0,77.6,0.15258313639999999,175756.8,78.20000000000002,0.1404235778,158848.6,58.2,0.120046795,138094.19999999998,82.0,0.126566696,145404.6,71.0,0.1161253994,121575.4,54.800000000000004,0.093837517,92537.0,74.60000000000001,0.10266506040000001,114865.40000000001,62.8,0.0916176806,84326.6,53.4,0.075454106,47004.0,68.06666666666666,0.11325777428888889,32.8,11.5536296762,277100.0,50.8,11.9458917672,277100.0,64.6,12.516003678799999,277100.0,68.6,12.811970590000001,277100.0,53.2,14.0974161892,277100.0,54.0,12.58498238028
252,2520,58.6,0.0040442943999979995,2531.0,46.4,0.004797622800002,2531.0,48.0,0.003414935599998,2531.0,49.800000000000004,0.0034387862,2531.0,44.4,0.006347850600002,2531.0,49.44,0.00440869792,43.6,0.007003681800000001,2531.0,77.80000000000001,0.1531640592,176454.6,80.6,0.1408823354,159475.4,58.2,0.12054712520000001,138642.0,82.4,0.1270020416,145984.4,72.2,0.11652858079999999,122055.0,54.800000000000004,0.094221152,92901.4,74.0,0.1030116448,115326.20000000001,63.0,0.09193968599999999,84662.2,52.99999999999999,0.0757598472,47189.4,68.44444444444446,0.11367294135555556,34.0,11.5994216328,278200.0,50.400000000000006,11.988727108,278200.0,65.2,12.5621843032,278200.0,68.6,12.858406776400003,278200.0,55.4,14.1539597756,278200.0,54.72,12.632539919200001
253,2530,58.6,0.004059172799998,2541.0,46.4,0.004816658800002,2541.0,48.599999999999994,0.0034268969999980002,2541.0,50.199999999999996,0.0034518414,2541.0,44.4,0.006356894600002,2541.0,49.64,0.00442229292,43.6,0.0070171018,2541.0,77.39999999999999,0.1540546616,177147.8,79.4,0.14135939960000002,160100.8,58.0,0.12102499159999999,139192.0,82.4,0.1274368766,146561.0,71.6,0.1169952154,122538.4,54.800000000000004,0.0946066106,93270.99999999999,74.2,0.103360709,115786.20000000001,63.0,0.09225884740000001,84992.79999999999,53.0,0.07606391080000001,47376.8,68.2,0.11412902473333333,32.99999999999999,11.64326325,279300.0,51.400000000000006,12.0332066094,279300.0,66.2,12.608573739,279300.0,68.39999999999999,12.9056658092,279300.0,56.60000000000001,14.209703270999999,279300.0,55.12,12.68008253572
254,2540,58.6,0.004074927199998,2551.0,46.4,0.004836861600002,2551.0,49.400000000000006,0.003439660799998,2551.0,50.6,0.0034698564,2551.0,44.4,0.006365719400002,2551.0,49.879999999999995,0.00443740508,43.6,0.0070365754,2551.0,77.8,0.1546212162,177844.40000000002,79.20000000000002,0.1418559372,160729.0,57.8,0.12150606720000001,139739.6,81.8,0.127875431,147143.4,72.39999999999999,0.1173902282,123022.8,54.400000000000006,0.09498462960000001,93637.59999999999,73.8,0.10371254460000001,116242.2,63.2,0.092584281,85329.2,53.2,0.0763488654,47562.4,68.17777777777778,0.11454213337777779,34.199999999999996,11.6882605134,280400.0,51.8,12.0772527346,280400.0,65.6,12.654391441400001,280400.0,68.0,12.952581758400001,280400.0,55.8,14.268094724000001,280400.0,55.08,12.728116234360002
255,2550,59.2,0.004089586999998,2561.0,47.0,0.004854803600002001,2561.0,49.400000000000006,0.003457529799998,2561.0,50.6,0.0034846622,2561.0,44.4,0.0063747632000020005,2561.0,50.120000000000005,0.00445226916,44.0,0.007060425,2561.0,77.8,0.1552807622,178540.6,79.80000000000001,0.14230871399999998,161357.4,57.599999999999994,0.1219559268,140284.8,83.6,0.1287785782,147713.2,72.2,0.1177957434,123506.79999999999,54.400000000000006,0.09536323220000001,94005.6,73.39999999999999,0.10405030420000001,116697.4,63.199999999999996,0.09291102740000001,85667.6,53.0,0.076625214,47749.6,68.33333333333334,0.1150077224888889,34.4,11.733677514400002,281500.0,50.8,12.1244426986,281500.0,65.6,12.703568357799998,281500.0,67.6,12.998482022600001,281500.0,54.400000000000006,14.326739040600001,281500.0,54.559999999999995,12.7773819268
256,2560,59.4,0.004104101199998,2571.0,47.0,0.004873183200002,2571.0,49.400000000000006,0.003481743999998001,2571.0,50.6,0.003497644599998,2571.0,45.6,0.006385119800002,2571.0,50.400000000000006,0.0044683585599996,44.2,0.007091640999999999,2571.0,78.0,0.1558313446,179241.8,79.80000000000001,0.1428033552,161990.4,57.8,0.12238215559999999,140831.0,83.8,0.12925987279999998,148288.4,72.4,0.1182065102,123985.40000000001,54.599999999999994,0.09573213440000002,94368.20000000001,73.4,0.10439491919999999,117152.19999999998,63.99999999999999,0.0932387944,86000.0,53.2,0.0769065226,47937.8,68.55555555555556,0.11541728988888889,35.8,11.7789162636,282600.0,51.2,12.1688028064,282600.0,66.4,12.7514227542,282600.0,68.8,13.0519505472,282600.0,53.599999999999994,14.3825821644,282600.0,55.16,12.826734907159999
257,2570,59.6,0.004119490399998,2581.0,47.0,0.004892656600002,2581.0,49.400000000000006,0.003502603199998,2581.0,50.6,0.003510626999998,2581.0,45.6,0.006393215400002,2581.0,50.44000000000001,0.0044837185199996,44.2,0.0071163658000000015,2581.0,78.2,0.1563868864,179932.0,79.80000000000001,0.1432423474,162622.4,58.0,0.1228385066,141376.6,83.8,0.12968384060000002,148865.99999999997,72.4,0.1186410534,124472.0,55.0,0.0961070902,94735.6,73.60000000000001,0.10475113080000001,117612.20000000001,63.8,0.09362228380000001,86332.4,53.2,0.0772260482,48122.799999999996,68.64444444444445,0.11583324304444446,34.599999999999994,11.8254758552,283700.0,51.60000000000001,12.2125207998,283700.0,65.0,12.7994335954,283700.0,68.0,13.098872185600001,283700.0,55.400000000000006,14.436798266599999,283700.0,54.92,12.874620140520001
258,2580,59.6,0.004135389999998,2591.0,47.4,0.004910525600002,2591.0,49.400000000000006,0.003514856199998,2591.0,50.6,0.0035245578,2591.0,45.6,0.006401530000002001,2591.0,50.52000000000001,0.004497371920000001,44.2,0.007144299600000001,2591.0,78.4,0.1569190164,180624.80000000002,80.2,0.1436984794,163253.4,58.400000000000006,0.1233050682,141924.6,83.80000000000001,0.1301457342,149443.80000000002,72.0,0.11905590440000002,124959.6,55.0,0.09646162479999999,95100.20000000001,73.8,0.10509457920000001,118073.2,64.60000000000001,0.09393232779999999,86668.0,53.2,0.0775169106,48308.200000000004,68.82222222222222,0.11623662722222222,35.599999999999994,11.870151842200002,284800.0,51.400000000000006,12.256549348,284800.0,65.0,12.8471097404,284800.0,68.6,13.146001905599999,284800.0,55.60000000000001,14.491367882399999,284800.0,55.239999999999995,12.922236143720001
259,2590,59.6,0.0041502685999979996,2601.0,47.4,0.004929634600002,2601.0,49.400000000000006,0.0035292243999979996,2601.0,50.6,0.0035371028,2601.0,46.0,0.006412980600002001,2601.0,50.60000000000001,0.0045118421999999995,44.2,0.0071723792000000005,2601.0,79.19999999999999,0.1574916246,181318.0,79.80000000000001,0.14416992780000001,163891.0,58.0,0.1237242956,142474.2,83.6,0.1306122958,150022.0,72.2,0.1194736726,125440.4,55.2,0.0968667024,95469.4,74.6,0.105440653,118533.2,64.6,0.09425447940000001,87003.6,53.0,0.0778074814,48492.4,68.9111111111111,0.11664901473333332,35.2,11.914616902999999,285900.0,51.2,12.302177785800001,285900.0,66.39999999999999,12.8928496222,285900.0,68.0,13.191767605999999,285900.0,56.400000000000006,14.544744655599999,285900.0,55.44,12.96923131452
260,2600,59.6,0.004164928399998,2611.0,47.4,0.004947941400001999,2611.0,49.400000000000006,0.003542644199998,2611.0,50.6,0.0035530024000000006,2611.0,46.0,0.006423118200002001,2611.0,50.60000000000001,0.0045263269200000004,44.6,0.007195499200000001,2611.0,78.8,0.15813235380000001,182012.0,79.80000000000001,0.1446132962,164524.0,58.2,0.1241635068,143021.2,83.6,0.1310516528,150591.0,71.6,0.1198875022,125934.4,55.2,0.0972367718,95838.4,74.4,0.1057870186,118986.59999999999,64.39999999999999,0.0946001882,87334.0,53.0,0.07809929180000001,48678.0,68.77777777777777,0.11706350913333334,34.4,11.958100558,287000.0,51.00000000000001,12.3466621012,287000.0,65.0,12.938883064799999,287000.0,67.6,13.240021829,287000.0,57.0,14.5991392284,287000.0,55.0,13.01656135628
261,2610,59.8,0.004180682399998,2621.0,47.4,0.004966247800002,2621.0,50.0,0.0035554077999999994,2621.0,50.6,0.003567006,2621.0,46.4,0.006432672800002,2621.0,50.84,0.004540403360000399,44.6,0.007222047400000001,2621.0,78.6,0.15887745220000002,182709.40000000002,80.80000000000001,0.1451004984,165157.6,57.8,0.12459622700000002,143564.2,82.8,0.13151194200000002,151169.0,72.0,0.1203278802,126420.6,55.400000000000006,0.09762507479999999,96202.2,75.2,0.10613484299999999,119443.19999999998,65.0,0.0949529722,87668.8,53.400000000000006,0.0783952598,48863.00000000001,69.0,0.11750246106666667,35.0,12.002675312200001,288100.0,51.4,12.3921679362,288100.0,66.4,12.9834511088,288100.0,68.2,13.287027341799998,288100.0,58.0,14.653380930800001,288100.0,55.800000000000004,13.06374052596
262,2620,60.2,0.004196290199998,2631.0,47.6,0.0049857214000020005,2631.0,50.4,0.00357386,2631.0,50.99999999999999,0.0035795508,2631.0,46.4,0.006443467200002001,2631.0,51.120000000000005,0.0045557779200004,45.0,0.0072322584,2631.0,78.8,0.1594562598,183410.4,80.80000000000001,0.1455472946,165784.8,58.0,0.1250753332,144113.4,83.0,0.13197799300000002,151745.4,72.6,0.12074958720000001,126905.6,55.8,0.0980135964,96571.99999999999,75.0,0.10648259460000001,119899.20000000001,65.0,0.0952675382,87998.40000000001,53.60000000000001,0.0786966248,49050.6,69.17777777777779,0.11791853575555557,34.199999999999996,12.0468435294,289200.0,51.2,12.437670489,289200.0,65.6,13.0294132214,289200.0,67.8,13.333009949000001,289200.0,59.0,14.7078369146,289200.0,55.55999999999999,13.11095482068
263,2630,60.4,0.004211241799998,2641.0,47.8,0.005005778400002,2641.0,50.4,0.003588154999998,2641.0,51.199999999999996,0.003590928799998,2641.0,46.6,0.006452511200002,2641.0,51.279999999999994,0.0045697230399996,45.0,0.007250346000000001,2641.0,79.19999999999999,0.16001683379999998,184105.0,80.6,0.1460010926,166417.4,57.8,0.1255136692,144663.6,83.6,0.1324075768,152320.0,72.0,0.1211851516,127392.79999999999,55.2,0.09841655939999999,96939.0,75.8,0.106825824,120352.6,64.8,0.095646287,88332.0,54.2,0.0794163416,49236.399999999994,69.24444444444444,0.11838103733333333,36.0,12.0909449388,290300.0,52.39999999999999,12.483155975,290300.0,65.0,13.0747976936,290300.0,67.0,13.3779389454,290300.0,57.0,14.7644907048,290300.0,55.48,13.15826565152
264,2640,60.4,0.004225901599998,2651.0,47.8,0.005024741400002,2651.0,50.4,0.003599751999998,2651.0,51.6,0.003603108799998,2651.0,46.6,0.006461628400002001,2651.0,51.36,0.004583026439999601,45.2,0.0072620882,2651.0,81.39999999999999,0.1606690864,184800.19999999998,80.80000000000001,0.1464683106,167046.6,58.0,0.12597002000000002,145214.4,84.39999999999999,0.1328912782,152893.0,71.8,0.12160591020000001,127873.6,55.4,0.0987613208,97303.99999999999,75.80000000000001,0.10716321879999999,120812.4,64.8,0.0959874746,88660.79999999999,54.0,0.0796929092,49420.2,69.6,0.11880105875555556,35.2,12.135223068400002,291400.0,51.6,12.528978564000003,291400.0,65.0,13.1214911928,291400.0,67.8,13.4253531096,291400.0,58.0,14.818086281400001,291400.0,55.52,13.20582644324
265,2650,60.4,0.004240853199998,2661.0,47.8,0.005043923200002,2661.0,50.8,0.0036137558000000005,2661.0,51.6,0.0036215613999979997,2661.0,46.6,0.0064702346000019995,2661.0,51.440000000000005,0.00459806564,45.2,0.0072908242000000005,2661.0,80.8,0.16118407599999998,185493.2,81.0,0.14691860780000002,167674.2,57.8,0.1264651718,145763.4,84.2,0.133339169,153479.80000000002,71.4,0.12203330600000001,128355.80000000002,55.400000000000006,0.099085806,97669.40000000001,74.19999999999999,0.10793581299999999,121265.4,64.6,0.0963357366,88997.4,53.8,0.08000339100000001,49608.6,69.24444444444444,0.11925567524444444,35.0,12.179791549800001,292500.0,51.599999999999994,12.5757453626,292500.0,64.2,13.1667038312,292500.0,67.39999999999999,13.472208085599998,292500.0,57.800000000000004,14.872372473999999,292500.0,55.2,13.253364260639998
266,2660,60.6,0.004255513199998001,2671.0,48.2,0.005063105000002,2671.0,50.8,0.0036286345999999997,2671.0,51.6,0.0036397949999980002,2671.0,46.6,0.0064789868000019995,2671.0,51.56,0.0046132069200000006,45.2,0.007303077,2671.0,81.4,0.16176251879999998,186189.2,80.80000000000001,0.14738859740000002,168301.40000000002,57.8,0.1269431114,146311.8,84.2,0.1337968324,154065.0,72.2,0.1224513662,128839.79999999999,55.8,0.0994311504,98036.59999999999,73.80000000000001,0.1082876486,121725.00000000001,64.6,0.0966715998,89328.99999999999,54.8,0.08028798100000001,49792.4,69.4888888888889,0.11966897844444445,34.199999999999996,12.224141155000002,293600.0,51.2,12.6215014354,293600.0,65.4,13.212128563,293600.0,68.0,13.520247517000001,293600.0,57.199999999999996,14.9245022142,293600.0,55.199999999999996,13.30050417692
267,2670,60.6,0.004270172999998,2681.0,48.2,0.005081995200002001,2681.0,51.199999999999996,0.0036519008,2681.0,51.6,0.003656569799998,2681.0,46.6,0.006488322600002,2681.0,51.64,0.00462979228,45.400000000000006,0.0073188308,2681.0,81.6,0.16234789039999997,186890.59999999998,81.0,0.1478477926,168929.19999999998,57.8,0.1275714414,146857.6,84.19999999999999,0.13424012740000002,154640.0,72.2,0.12286971799999999,129321.0,56.0,0.0997972084,98401.6,73.2,0.1086373692,122178.59999999999,65.0,0.0969890834,89659.6,54.6,0.0805565986,49978.6,69.5111111111111,0.12009524771111113,34.0,12.2688242164,294700.0,50.6,12.666445602,294700.0,65.0,13.2570129966,294700.0,67.4,13.566805212400002,294700.0,57.4,14.977978616000001,294700.0,54.88000000000001,13.347413328680002
