,iterations,SA 0.15 fitness,SA 0.15 time,SA 0.15 feval,SA 0.35 fitness,SA 0.35 time,SA 0.35 feval,SA 0.55 fitness,SA 0.55 time,SA 0.55 feval,SA 0.75 fitness,SA 0.75 time,SA 0.75 feval,SA 0.95 fitness,SA 0.95 time,SA 0.95 feval,SA fitness,SA time,RHC fitness,RHC time,RHC feval,"GA (100,50,50) fitness","GA (100,50,50) time","GA (100,50,50) feval","GA (100,50,30) fitness","GA (100,50,30) time","GA (100,50,30) feval","GA (100,50,10) fitness","GA (100,50,10) time","GA (100,50,10) feval","GA (100,30,50) fitness","GA (100,30,50) time","GA (100,30,50) feval","GA (100,30,30) fitness","GA (100,30,30) time","GA (100,30,30) feval","GA (100,30,10) fitness","GA (100,30,10) time","GA (100,30,10) feval","GA (100,10,50) fitness","GA (100,10,50) time","GA (100,10,50) feval","GA (100,10,30) fitness","GA (100,10,30) time","GA (100,10,30) feval","GA (100,10,10) fitness","GA (100,10,10) time","GA (100,10,10) feval",GA fitness,GA time,"MIMIC (100,50,0.1) fitness","MIMIC (100,50,0.1) time","MIMIC (100,50,0.1) feval","MIMIC (100,50,0.3) fitness","MIMIC (100,50,0.3) time","MIMIC (100,50,0.3) feval","MIMIC (100,50,0.5) fitness","MIMIC (100,50,0.5) time","MIMIC (100,50,0.5) feval","MIMIC (100,50,0.7) fitness","MIMIC (100,50,0.7) time","MIMIC (100,50,0.7) feval","MIMIC (100,50,0.9) fitness","MIMIC (100,50,0.9) time","MIMIC (100,50,0.9) feval",MIMIC fitness,MIMIC time
150,1500,703.2,0.007987920000002,1511.0,700.0,0.0067338836,1511.0,707.0000000000001,0.0055342624,1511.0,704.8,0.004863192200000001,1511.0,669.4,0.004886385599998,1511.0,696.88,0.00600112876,712.5999999999999,0.0143736182,1511.0,575.6,0.3801037964,105419.4,576.5999999999999,0.34872735099999996,95180.8,553.8,0.3218764126,82816.0,585.8000000000001,0.32542226479999997,87176.0,575.6,0.2972625176,72948.8,563.8,0.2654878548,55549.2,579.4,0.2614890078,68955.6,574.6,0.28396008679999996,50576.0,560.1999999999999,0.21176621299999998,28180.199999999997,571.7111111111111,0.29956616719999996,763.0,801.7877728416,166000.0,752.1999999999999,853.8641158134,166000.0,796.8,915.6406345867999,166000.0,802.5999999999999,930.1388165152001,166000.0,812.2,978.0108799171999,166000.0,785.3599999999999,895.8884439348401
151,1510,703.2,0.008023876600001999,1521.0,700.4000000000001,0.0067883653999999995,1521.0,707.0000000000001,0.005565697,1521.0,705.6,0.004889886,1521.0,671.0,0.004920445999998,1521.0,697.44,0.0060376542,715.0,0.0144195668,1521.0,575.2,0.38222487399999994,106122.6,577.0,0.3509910154,95810.2,554.2,0.32384221300000005,83363.4,587.2,0.32756886920000006,87755.79999999999,577.5999999999999,0.29916121840000004,73426.0,564.4000000000001,0.26734702520000003,55913.6,575.4,0.2629897054,69408.20000000001,573.4,0.285586378,50906.2,561.8,0.21332372640000002,28365.399999999998,571.8,0.30144833611111116,763.3999999999999,807.1233608438,167100.0,754.2,859.5419014964,167100.0,798.8000000000001,921.668123554,167100.0,797.8,936.2873031798,167100.0,818.6,984.4492429616,167100.0,786.56,901.81398640712
152,1520,703.6000000000001,0.008060562600002001,1531.0,701.5999999999999,0.0068472964,1531.0,707.0000000000001,0.0055951626,1531.0,705.6,0.0049154862,1531.0,671.4,0.004954141799998001,1531.0,697.84,0.00607452992,715.0,0.0144709128,1531.0,575.6,0.3845415618,106817.6,573.8,0.3534728264,96440.4,555.6,0.3267918248,83909.4,588.0,0.3303473044,88331.6,577.0,0.3014913988,73907.4,564.4000000000001,0.2693967,56280.59999999999,577.4,0.2645243904,69864.4,573.0,0.2871201148,51241.99999999999,560.5999999999999,0.21503907,28549.6,571.7111111111111,0.30363613237777776,763.8,812.4416720041999,168200.0,753.8,865.3201045464,168200.0,797.2,927.681532758,168200.0,798.5999999999999,942.5111846692,168200.0,818.1999999999999,990.8075777399999,168200.0,786.3199999999999,907.75241434356
153,1530,704.4000000000001,0.008099801400002,1541.0,702.4000000000001,0.006903601600000002,1541.0,708.2000000000002,0.005624482199999999,1541.0,706.0,0.004941086399999999,1541.0,673.4000000000001,0.004989296199998,1541.0,698.8800000000001,0.006111653560000001,715.8000000000001,0.014524154799999998,1541.0,578.8000000000001,0.386791806,107511.59999999998,574.6,0.3557243108,97071.6,553.0,0.3289161842,84455.4,586.8,0.33293968380000005,88909.4,575.8,0.303168525,74394.40000000001,564.6,0.27124937920000003,56651.2,574.2,0.26624002579999995,70325.4,575.8,0.2889663026,51579.8,560.2,0.2161647394,28735.4,571.5333333333333,0.3055734396444445,763.0,817.737073455,169300.0,752.2,870.9720960375998,169300.0,797.5999999999999,933.6342889296,169300.0,799.3999999999999,948.6347538868,169300.0,818.3999999999999,997.1414090438001,169300.0,786.1199999999999,913.6239242705601
154,1540,704.4000000000001,0.008137581400002,1551.0,702.8,0.006966106399999999,1551.0,708.6000000000001,0.005653875000000001,1551.0,706.4,0.004965008799999999,1551.0,674.6000000000001,0.0081491056,1551.0,699.3600000000001,0.0067743354400004,716.2,0.014584033800000002,1551.0,574.4,0.38957250200000004,108211.6,575.8,0.3581462426,97696.4,554.2,0.3307949008,85002.59999999999,585.6,0.3349255412,89485.20000000001,575.8000000000001,0.30480932940000005,74869.6,564.0,0.273061507,57017.8,575.1999999999999,0.2676704146,70773.40000000001,573.0,0.2911665868,51912.4,560.6,0.2178494508,28925.2,570.9555555555555,0.3075551639111111,764.6,823.0000824868,170400.0,752.5999999999999,876.4850731426,170400.0,798.0,939.6218577754,170400.0,799.4,954.7773991658,170400.0,816.1999999999999,1003.5388035364,170400.0,786.16,919.4846432213999
155,1550,706.0,0.008178205400002001,1561.0,703.2,0.0070274444,1561.0,709.8,0.0056899774,1561.0,706.4,0.0049885668,1561.0,674.6000000000001,0.008182217799999999,1561.0,700.0,0.0068132823600004005,717.0,0.014650769000000001,1561.0,574.1999999999999,0.39195687300000004,108910.79999999999,574.2,0.360425734,98327.2,555.4,0.3328859296,85545.59999999999,585.0,0.3375994614000001,90063.6,575.8,0.30670686300000005,75348.2,564.0,0.27479632400000004,57387.2,575.4,0.2692475476,71226.6,572.5999999999999,0.293305898,52248.4,561.4,0.21916132119999998,29112.0,570.8888888888889,0.30956510575555557,764.1999999999999,828.2958287714,171500.0,753.4000000000001,882.1717005872,171500.0,798.0,945.666133102,171500.0,800.5999999999999,960.9758851938,171500.0,815.0,1009.9403848993999,171500.0,786.24,925.4099865107601
156,1560,706.8000000000001,0.008246180600002,1571.0,704.0,0.0070838956,1571.0,710.2,0.005722360399999999,1571.0,707.2,0.005013,1571.0,675.4000000000001,0.0082102244,1571.0,700.7200000000001,0.0068551322000004,718.6,0.014700364600000002,1571.0,574.8,0.3941260874,109612.19999999998,574.6,0.362779764,98958.4,555.8,0.3356301588,86094.80000000002,583.2,0.339879463,90639.80000000002,574.0,0.308504039,75829.59999999999,563.6,0.2766407614,57756.2,574.2,0.27087726619999997,71683.8,574.2,0.2950869552,52585.2,560.6,0.2208337794,29298.6,570.5555555555557,0.3115953638222222,765.0,833.6347023218,172600.0,753.0,887.78704,172600.0,798.8,951.6149944306001,172600.0,801.8,967.3998127038001,172600.0,811.8,1016.2746614688,172600.0,786.08,931.342242185
157,1570,707.6,0.008285346400002,1581.0,704.8,0.007144868599999999,1581.0,710.2,0.005753430599998,1581.0,707.2,0.005036995600000001,1581.0,675.8,0.00823721,1581.0,701.12,0.0068915702399999995,719.8,0.0147478448,1581.0,574.8,0.39638537560000003,110307.20000000001,575.0,0.3650924402,99590.2,557.0,0.337630822,86640.0,583.2,0.341804712,91218.20000000001,573.5999999999999,0.310258548,76310.40000000001,563.6,0.278915293,58120.2,579.8000000000001,0.2726559898,72137.0,575.4000000000001,0.29662645460000003,52921.6,560.8000000000001,0.222131428,29484.0,571.4666666666667,0.3135001181333333,764.1999999999999,838.8556228192,173700.0,753.8,893.7276363336002,173700.0,798.0,957.5938391568,173700.0,800.0,973.6234005576001,173700.0,818.5999999999999,1022.8295231114,173700.0,786.9199999999998,937.32600439572
158,1580,709.6,0.008323199600002,1591.0,705.2,0.0072006634,1591.0,711.0,0.005787344999997999,1591.0,708.4,0.0050624494,1591.0,676.5999999999999,0.008265581400000001,1591.0,702.1600000000001,0.0069278477599999996,720.5999999999999,0.014803566599999998,1591.0,574.0,0.398710159,111003.6,575.4,0.3677601612,100224.6,554.1999999999999,0.3400143174,87186.4,584.4,0.3439207572,91792.2,572.2,0.3120091192,76799.2,565.2,0.2808576084,58485.0,577.0,0.2740935994,72596.4,574.6,0.2995597294,53248.799999999996,559.8,0.22363212600000001,29666.6,570.7555555555556,0.3156175085777778,764.6,844.0785665896,174800.0,753.0,899.5298805248001,174800.0,797.6000000000001,963.6873175486,174800.0,798.1999999999999,979.88892845,174800.0,813.8,1029.2983358939998,174800.0,785.44,943.2966058013999
159,1590,710.8,0.008358207800002,1601.0,706.0,0.0072639704,1601.0,712.6,0.005821259599998,1601.0,709.5999999999999,0.005085788400000001,1601.0,677.4000000000001,0.0082903062,1601.0,703.28,0.00696390648,721.4000000000001,0.0148544018,1601.0,574.2,0.40103005579999995,111702.6,578.1999999999999,0.3702041924,100853.8,555.0,0.3427360828,87731.8,584.8,0.34564711420000005,92367.0,572.8000000000001,0.31393823319999997,77281.4,564.8,0.2827175084,58850.8,579.0,0.27595539519999995,73053.40000000001,573.8,0.3009500044,53583.4,559.8,0.22496981559999998,29852.999999999996,571.3777777777777,0.31757204466666666,765.0,849.3678748833998,175900.0,752.5999999999999,905.1496268516,175900.0,797.5999999999999,969.7230692521998,175900.0,801.4000000000001,986.1196094644,175900.0,818.8000000000001,1035.7644345019999,175900.0,787.0799999999999,949.2249229907198
160,1600,712.8,0.008393653800002001,1611.0,706.0,0.007323120200000002,1611.0,713.4,0.0058526941999999995,1611.0,710.0,0.0051197028,1611.0,678.5999999999999,0.008314884799999998,1611.0,704.1600000000001,0.007000811160000401,721.4000000000001,0.0148984542,1611.0,576.5999999999999,0.4035912194,112394.40000000001,573.8,0.37267593860000003,101487.0,555.0,0.344735068,88276.6,582.0,0.347482143,92946.8,574.8,0.3156902628,77760.0,564.4,0.2846268576,59217.0,578.6,0.27745142540000006,73514.4,572.6,0.3029069796,53916.2,560.2,0.2261921228,30042.4,570.8888888888889,0.3194835574666666,766.6,854.5786272344001,177000.0,752.6,910.8867851318,177000.0,797.6000000000001,975.761446958,177000.0,799.0,992.2899792896,177000.0,814.2,1042.2632204719998,177000.0,786.0000000000001,955.1560118171599
161,1610,713.5999999999999,0.008428443600002,1621.0,707.2,0.0073757786,1621.0,714.2,0.005884566399999999,1621.0,710.3999999999999,0.0051499706000000004,1621.0,679.4000000000001,0.0083471944,1621.0,704.9599999999999,0.0070371907200004,721.8,0.0149427984,1621.0,573.1999999999999,0.4057725408000001,113097.0,573.8,0.3753559126,102118.4,555.8,0.3476387315999999,88823.99999999999,582.4,0.3491904852,93524.20000000001,572.2,0.3177612346,78242.0,565.2,0.2861621992,59585.200000000004,577.5999999999999,0.2794596006,73973.0,572.5999999999999,0.3046202082,54253.8,559.2,0.22772389059999998,30230.799999999996,570.2222222222222,0.32152053371111117,765.0,859.7887802834,178100.0,752.6,916.5953542282,178100.0,798.8,981.8217377258,178100.0,800.1999999999999,998.5012612874,178100.0,815.0,1048.728665366,178100.0,786.3199999999999,961.08715977816
162,1620,714.3999999999999,0.008464108600002,1631.0,708.0,0.0074271246,1631.0,714.2,0.0059165114,1631.0,711.5999999999999,0.005174622200002,1631.0,681.4000000000001,0.0083743988,1631.0,705.9199999999998,0.007071353120000801,723.4000000000001,0.014999103599999999,1631.0,577.6,0.4079352638,113795.99999999999,573.4,0.377994241,102751.6,555.4,0.34966718239999994,89371.0,585.6,0.3513429246,94105.6,572.0,0.3194924052,78721.6,565.2,0.2882171256,59950.6,579.0,0.2812154958,74425.8,571.4,0.3061129564,54584.799999999996,560.6,0.2290614344,30418.4,571.1333333333333,0.32344878102222224,765.8,865.0528393514,179200.0,753.8,922.3166476762,179200.0,798.4000000000001,987.8404809122001,179200.0,800.9999999999999,1004.8801261451999,179200.0,815.4000000000001,1055.102111052,179200.0,786.88,967.0384410274
163,1630,714.3999999999999,0.008499117000002,1641.0,709.2,0.0074750421999999995,1641.0,714.6,0.0059485297999999995,1641.0,712.4000000000001,0.0051997116000019996,1641.0,683.0,0.008404593999999998,1641.0,706.72,0.007105398920000799,723.8,0.0150473132,1641.0,574.1999999999999,0.41024050100000004,114489.2,574.2,0.3800900106,103382.20000000001,554.6,0.3516136554,89921.20000000001,582.8000000000001,0.3534163032,94676.79999999999,572.0,0.321230213,79203.2,565.6,0.2902900664,60318.59999999999,579.8,0.2830810842,74886.2,572.2,0.30944350480000005,54922.59999999999,560.4,0.2302257588,30606.2,570.6444444444445,0.3255145663777778,765.8000000000001,870.3974491176,180300.0,755.0,927.9255374294,180300.0,798.0,993.906189976,180300.0,799.8,1011.179537165,180300.0,816.5999999999999,1061.622508064,180300.0,787.04,973.0062443503999
164,1640,714.8,0.008541783600002,1651.0,709.5999999999999,0.007549945599998001,1651.0,715.0,0.0059812775999999995,1651.0,713.6000000000001,0.005224509200002001,1651.0,685.0,0.0084340592,1651.0,707.6,0.0071463150400004,725.0,0.015099826,1651.0,572.8,0.4122479468,115190.4,573.8000000000001,0.38251245320000005,104007.99999999999,556.2,0.3536662478,90467.79999999999,581.6,0.35596528699999996,95253.40000000001,570.8,0.3228892514,79682.4,567.2,0.2918789414,60688.8,579.8000000000001,0.2851136194,75338.4,572.6,0.31114192780000005,55255.0,560.8000000000001,0.2314911704,30791.800000000003,570.6222222222223,0.3274340939111111,766.2,875.6884769855999,181400.0,754.5999999999999,933.4438067244,181400.0,798.6,999.9325423334001,181400.0,799.8,1017.4660708888,181400.0,810.2,1067.998053166,181400.0,785.8799999999999,978.9057900196401
165,1650,715.2,0.008577083800002001,1661.0,709.5999999999999,0.007598665999998,1661.0,715.4,0.006012566400000001,1661.0,714.4,0.005248358600000001,1661.0,686.1999999999999,0.0084633786,1661.0,708.1600000000001,0.0071800106800000004,725.0,0.0151617474,1661.0,575.0,0.4144466994,115890.2,573.4,0.38466759100000003,104641.0,554.6,0.3562678174,91011.59999999999,583.6,0.3579757234,95827.8,572.0,0.3245903726,80164.6,566.0,0.2937037598,61053.4,578.8,0.28713368339999995,75793.0,571.4,0.3127608522,55588.99999999999,560.8000000000001,0.2327247824,30978.2,570.6222222222221,0.32936347573333336,766.6,880.9825430812001,182500.0,754.5999999999999,938.9534827456,182500.0,799.2,1005.9890655282,182500.0,801.4,1023.7348336395999,182500.0,822.2,1074.296695746,182500.0,788.8,984.7913241481199
166,1660,715.2,0.008622959800002002,1671.0,710.4,0.007659639399997999,1671.0,716.6000000000001,0.0060459702,1671.0,714.8000000000001,0.005272135200000001,1671.0,687.8000000000001,0.0084932818,1671.0,708.96,0.0072187972800000005,725.3999999999999,0.0152163752,1671.0,574.8000000000001,0.41701581279999994,116587.2,572.6,0.38778648379999997,105268.4,555.8,0.359163896,91558.79999999999,582.8,0.36053951279999996,96402.20000000001,570.0,0.32626596680000003,80647.0,566.8,0.2957566434,61422.399999999994,578.8,0.28877638440000003,76246.8,572.8,0.31459376619999996,55930.2,560.8000000000001,0.2340694734,31162.8,570.5777777777777,0.3315519932888889,766.6,886.297854086,183600.0,755.0,944.4480705422001,183600.0,799.6000000000001,1011.9958581994,183600.0,801.0,1029.9656171274,183600.0,815.0,1080.583923152,183600.0,787.44,990.6582646214001
167,1670,715.2,0.008657968200002,1681.0,711.0,0.007713027599998,1681.0,717.0,0.006080322399998,1681.0,716.0000000000001,0.0052954742,1681.0,688.6,0.0085217264,1681.0,709.5600000000001,0.0072537037599996,725.8,0.015272461800000001,1681.0,570.0,0.419553054,117282.0,573.4,0.3905412884,105897.99999999999,555.8000000000001,0.3610236498,92104.6,582.4,0.3622934388,96971.79999999999,567.8000000000001,0.3282901146,81130.59999999999,566.8000000000001,0.29811957159999997,61787.79999999999,580.4,0.290302536,76707.59999999999,574.1999999999999,0.3170701072,56264.0,559.6,0.23530979559999998,31348.8,570.0444444444445,0.33361150622222213,767.0,891.5509845208001,184700.0,755.4000000000001,949.839241688,184700.0,799.5999999999999,1018.0440994054001,184700.0,801.0,1036.2102191972,184700.0,815.0000000000001,1086.863247022,184700.0,787.5999999999999,996.5015583666801
168,1680,715.5999999999999,0.008690424000002,1691.0,711.4,0.007767217799998,1691.0,717.8,0.006110079199998,1691.0,716.0000000000001,0.0053184484,1691.0,690.0,0.008549732999999999,1691.0,710.16,0.0072871804799996,727.0,0.0153205984,1691.0,570.1999999999999,0.4220256752,117978.4,571.8,0.3928676034,106528.4,556.6,0.3628578038,92653.59999999999,584.4,0.36482280319999993,97554.6,566.8,0.33084697500000004,81612.2,568.4,0.299852128,62154.0,579.6,0.29203552979999997,77163.0,572.6,0.3185137702,56598.2,560.2,0.23649381200000003,31531.8,570.0666666666667,0.33559067784444446,767.0,896.8423529922,185800.0,754.5999999999999,955.3030136132,185800.0,799.6000000000001,1024.1460568554,185800.0,802.2,1042.46501706,185800.0,818.1999999999999,1093.139734834,185800.0,788.32,1002.37923507096
169,1690,716.8,0.008724192200002,1701.0,713.0,0.007821626999998001,1701.0,718.5999999999999,0.006140054999998,1701.0,717.2,0.0053433918,1701.0,692.0,0.0085791984,1701.0,711.5199999999999,0.0073216928799995995,727.0,0.0153657446,1701.0,573.4,0.42460164440000003,118672.59999999999,574.6,0.3951204006,107163.80000000002,557.4,0.3648646662,93200.2,580.4000000000001,0.36664448539999994,98124.99999999999,566.6,0.33269564279999997,82094.59999999999,567.2,0.3018199704,62520.4,580.2,0.2944129718,77618.79999999999,573.8,0.3199111932,56936.200000000004,561.0,0.2378374092,31718.4,570.5111111111111,0.337545376,767.0,902.0455233037999,186900.0,753.9999999999999,960.828234942,186900.0,800.0,1030.2222190912,186900.0,802.6,1048.749822822,186900.0,810.6,1099.493973984,186900.0,786.84,1008.2679548286
170,1700,718.0,0.008756137600002,1711.0,714.2,0.007887778599997999,1711.0,719.4,0.0061719274,1711.0,718.0,0.005373367600000001,1711.0,693.2,0.008607132,1711.0,712.56,0.00735926864,727.8,0.015410307600000001,1711.0,574.2,0.42691359139999996,119372.0,574.6,0.3974369422,107793.59999999999,557.0,0.36727332420000003,93750.20000000001,584.0,0.3684789306,98698.79999999999,571.8,0.33458690420000003,82577.0,567.2,0.3035883374,62890.0,580.8,0.29612569,78070.2,573.4,0.32136492139999995,57268.399999999994,559.4,0.2392863966,31904.600000000002,571.3777777777777,0.3394505597777778,767.0,907.2995487162,188000.0,754.6,966.4395825852,188000.0,799.2,1036.3938928375999,188000.0,800.6,1054.994883142,188000.0,814.2,1105.87008491,188000.0,787.1200000000001,1014.1995984381999
171,1710,719.5999999999999,0.008791510600002002,1721.0,714.2,0.007941604199998,1721.0,721.0,0.006217001000000001,1721.0,718.4,0.00539481,1721.0,694.4,0.0086338992,1721.0,713.52,0.007395765,728.2,0.015462820200000001,1721.0,573.6,0.42989179380000003,120071.4,577.4,0.4004817342,108424.6,557.4,0.36958067600000005,94296.59999999999,584.4,0.37033226639999994,99269.40000000001,570.0,0.3363674508,83051.4,568.4,0.305612704,63255.99999999999,580.0,0.29765563440000004,78527.40000000001,574.1999999999999,0.3230031734,57602.200000000004,559.0,0.24049440900000002,32092.200000000004,571.6,0.34149109355555557,767.0,912.4909451582,189100.0,754.2,971.946852283,189100.0,799.5999999999999,1042.4131917118,189100.0,798.6000000000001,1061.331205446,189100.0,816.2,1112.415057452,189100.0,787.12,1020.1194504102
172,1720,719.5999999999999,0.008843512800002,1731.0,715.0,0.007992585599998001,1731.0,721.0,0.0062461750000000005,1731.0,719.1999999999999,0.005417419600000001,1731.0,696.0,0.0086815256,1731.0,714.1599999999999,0.00743624372,728.2,0.015519344400000001,1731.0,575.4000000000001,0.43220184419999996,120770.0,577.8000000000001,0.4025823172,109051.80000000002,557.4,0.3718520714,94847.4,581.4,0.37289751439999996,99842.0,568.4,0.3385034072,83526.8,569.5999999999999,0.3073489068,63625.40000000001,578.8,0.29934763919999996,78986.4,574.2,0.3247963378,57930.399999999994,557.8000000000001,0.24223826999999998,32278.2,571.2,0.3435298120222222,767.0,917.7274884916001,190200.0,754.5999999999999,977.5334449012,190200.0,800.4000000000001,1048.4353888517999,190200.0,801.4000000000001,1067.4888389599998,190200.0,811.8,1119.017958708,190200.0,787.0400000000001,1026.04062398252
173,1730,720.3999999999999,0.008877209000002,1741.0,715.8000000000001,0.008048526199998001,1741.0,721.8,0.0062778287999999995,1741.0,719.5999999999999,0.0054421444,1741.0,696.8,0.008712012199999999,1741.0,714.88,0.00747154412,728.6,0.015570981800000001,1741.0,574.4,0.43424604920000004,121459.6,578.2,0.40477209919999996,109681.8,557.0,0.3737004476,95392.40000000001,582.0,0.37525891079999996,100416.80000000002,568.6,0.340772104,84007.40000000001,569.5999999999999,0.3090835780000001,63994.0,578.4,0.300986183,79446.4,574.6,0.3273595438,58264.0,558.6,0.2437647866,32464.800000000003,571.2666666666667,0.3455493002444444,768.5999999999999,922.9532561354,191300.0,754.6,983.0132521786,191300.0,800.8,1054.4117549046,191300.0,801.3999999999999,1073.5723062319998,191300.0,808.8,1125.559614342,191300.0,786.8399999999999,1031.90203675852
174,1740,722.0,0.008910321400001999,1751.0,715.8000000000001,0.008100966199998002,1751.0,721.8,0.006313348,1751.0,720.0,0.0054695678,1751.0,696.8,0.0087409672,1751.0,715.2800000000001,0.0075070341200000005,729.0,0.0156233488,1751.0,577.0,0.43629120220000006,122154.0,578.6,0.4068489784,110313.8,557.4,0.3756935254,95938.0,583.1999999999999,0.3781731498,100995.6,568.1999999999999,0.34287815739999994,84492.2,568.0,0.3108860054,64361.2,581.4,0.3027046626,79901.4,573.0,0.3292739986,58596.40000000001,558.6,0.245112249,32652.4,571.7111111111111,0.3475402143111111,767.4,928.1826244034,192400.0,755.4000000000001,988.6485516164,192400.0,800.8,1060.3493447376002,192400.0,800.6,1079.709578508,192400.0,811.4000000000001,1131.922316356,192400.0,787.1200000000001,1037.7624831242802
175,1750,723.2,0.008946205000001999,1761.0,716.2,0.008156396199998,1761.0,722.5999999999999,0.0063445638,1761.0,720.8,0.005495824000000001,1761.0,697.1999999999999,0.008768974,1761.0,716.0,0.0075423925999999995,729.0,0.0156792894,1761.0,573.8000000000001,0.43872443860000004,122845.6,577.0,0.40906684000000004,110935.99999999999,558.1999999999999,0.3785409568,96488.59999999999,585.5999999999999,0.3802075084,101569.4,570.8,0.3446297494,84975.79999999999,569.6,0.3127851438,64726.2,579.6,0.3044699662,80360.8,571.8,0.3306607,58930.8,557.4,0.24694851780000002,32837.6,571.5333333333332,0.3495593134444444,767.8,933.3757465455999,193500.0,756.2,994.4699221195999,193500.0,800.4,1066.4446083426,193500.0,804.2,1085.757937356,193500.0,815.8,1138.220583546,193500.0,788.88,1043.65375958196
176,1760,723.6,0.008982963800002,1771.0,716.2,0.008211899399998,1771.0,722.9999999999999,0.006372497600000001,1771.0,721.2,0.005523758199999999,1771.0,698.0,0.0087990958,1771.0,716.4,0.0075780429600000015,729.8,0.0157339902,1771.0,576.1999999999999,0.44089883160000004,123540.20000000001,577.8,0.4113722228,111566.6,559.0,0.3807606416,97037.20000000001,586.0,0.38273906080000003,102144.6,571.6,0.34621366519999996,85453.0,568.0,0.3147087152,65092.2,575.1999999999999,0.3059244966,80814.2,571.4000000000001,0.332613883,59264.200000000004,557.8,0.2480805324,33024.2,571.4444444444443,0.3514791165777778,767.4,938.5829960771999,194600.0,755.0,1000.213953806,194600.0,800.8000000000001,1072.495224436,194600.0,800.8,1091.831192062,194600.0,818.6,1144.4959765419999,194600.0,788.5200000000001,1049.52386858464
177,1770,724.4,0.009022859000002,1781.0,716.2,0.008271267999998,1781.0,723.4,0.0064036406,1781.0,722.4000000000001,0.005548410000000001,1781.0,699.2,0.008826811,1781.0,717.12,0.007614597720000001,731.4,0.015796568,1781.0,577.4,0.44345423380000004,124238.2,575.8,0.41375951080000006,112199.59999999999,557.0,0.38311569279999996,97584.6,585.6,0.3852407828,102717.79999999999,571.0,0.3478482704,85935.59999999999,567.6,0.3167421988,65455.8,577.4,0.3073620332,81270.8,571.4,0.3346742794,59596.6,557.0,0.24965204920000003,33210.0,571.1333333333333,0.35353878346666673,768.1999999999999,943.7816712240001,195700.0,754.2,1005.8354119046,195700.0,799.5999999999999,1078.483668788,195700.0,803.4,1097.953014214,195700.0,821.8000000000001,1150.8194186360001,195700.0,789.4399999999999,1055.37463695332
178,1780,724.8000000000001,0.009058961600002,1791.0,716.6,0.008328594399997998,1791.0,723.8,0.006435731599999999,1791.0,723.6,0.0055727698,1791.0,700.0,0.0088524838,1791.0,717.76,0.007649708240000001,731.8000000000001,0.015856739,1791.0,574.6,0.4455991612,124939.4,576.2,0.4160326564,112833.40000000001,557.8,0.385205044,98135.8,584.0,0.38728826959999996,103288.19999999998,567.4,0.35002361120000003,86415.8,568.4,0.31887990539999994,65820.6,574.6,0.3087283132,81733.8,571.8,0.33644731380000004,59928.2,557.4,0.2507450436,33395.2,570.2444444444444,0.35543881315555553,768.6,948.9560896364,196800.0,755.0,1011.4344865132,196800.0,800.0000000000001,1084.4947905499998,196800.0,800.2,1104.0283980220001,196800.0,815.8,1157.0698487460002,196800.0,787.92,1061.19672269352
179,1790,725.6,0.009099221200002,1801.0,717.4,0.008386941999998,1801.0,725.0,0.0064666558,1801.0,723.6,0.0055980781999999995,1801.0,702.4000000000001,0.0088817302,1801.0,718.8000000000001,0.007686525480000001,732.2,0.0159209212,1801.0,575.0,0.4477101738,125635.0,578.4000000000001,0.41821798900000007,113462.00000000001,557.8,0.38760494979999993,98682.6,585.6,0.38942597619999997,103862.20000000001,568.8,0.3521010014,86900.20000000001,567.6,0.3207078594,66188.4,574.6,0.31068331940000005,82190.0,571.4,0.33843886019999997,60259.0,557.8,0.2518675038,33578.0,570.7777777777777,0.35741751477777783,767.8,954.118786108,197900.0,754.5999999999999,1016.9906276416001,197900.0,800.0,1090.565836878,197900.0,802.6,1110.1006301900002,197900.0,820.2,1163.307533502,197900.0,789.04,1067.01668286392
180,1800,726.0,0.009134230000002002,1811.0,719.0,0.008439746199998,1811.0,725.4000000000001,0.006501810399998,1811.0,724.4,0.0056230218,1811.0,703.2,0.0089125082,1811.0,719.6,0.0077222633199996,733.0,0.0160090258,1811.0,574.4,0.4501244474,126327.4,577.0,0.4205381046000001,114092.6,557.0,0.38992936859999994,99233.79999999999,585.6,0.391426712,104435.0,568.4,0.3537448694,87388.0,567.6,0.3222202266,66556.0,577.0,0.3125012818,82646.59999999999,570.0,0.34078742040000004,60594.4,558.5999999999999,0.25317798840000005,33764.799999999996,570.6222222222221,0.3593833799111111,767.8,959.2924853869999,199000.0,753.8,1022.5321884602,199000.0,800.0,1096.665983074,199000.0,801.8000000000001,1116.154845814,199000.0,812.5999999999999,1169.55771192,199000.0,787.2,1072.84064293104
