Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
640,95.26744672,55.67279565,76.76556623,71.71959883,55.67279565,60.02925199,24.98955286,76.21186795,76.13873799,75.76264104,78.07145842,81.38038604,56.20978748,76.66211737,71.82686684,56.65821798,60.65509846,24.54669526,76.35016572,76.15519594,74.59543771,77.89042698,478.2216845,171.9004172,176.5305554,138.585814,173.2512704,169.7010409,172.5944896,4226.698114,4116.052282,3625.670754,2673.60608
650,95.33012954,55.73547848,77.37150021,71.88675303,56.61303803,60.18595905,25.20894275,76.23276222,76.12829085,76.30589219,77.88340995,81.32189511,56.34626633,77.26652369,72.11932151,57.18463638,60.79157731,24.50770131,76.35016572,76.09670501,75.02437122,78.1438877,485.5183947,174.6065916,179.4018827,140.7215833,176.0602582,172.532796,175.2720065,4293.683785,4175.851394,3681.52372,2710.631299
660,95.26744672,55.82950272,77.4237359,71.92854158,57.17718345,60.36356038,25.03134141,76.23276222,76.10739657,76.36857501,78.11324697,81.28290115,56.44375122,77.20803275,72.09982453,57.49658803,60.67459544,24.56619224,76.35016572,76.1941899,74.88789238,77.98791187,492.7908027,177.2910632,182.20488,142.9061882,178.5989309,175.0801176,177.9432233,4358.902275,4231.889144,3736.785443,2747.18369
670,95.33012954,57.28165483,77.38194735,71.86585875,57.19807773,59.42331801,25.13581279,76.2536565,76.03426661,76.4208107,78.1759298,81.22441022,57.75004874,77.28602067,71.98284266,57.53558198,60.03119516,24.52719828,76.33066875,75.94072919,75.25833496,78.20237863,500.1220908,180.0005561,184.8685441,145.0840652,181.2142065,177.6703004,180.6083286,4424.275638,4287.635899,3795.208242,2786.138827
680,95.33012954,57.66819891,77.56999582,72.20016715,58.054743,61.71124112,25.29251985,76.23276222,76.0865023,76.26410364,77.93564563,81.32189511,58.06200039,77.57847534,72.25580035,58.45193995,62.19535972,24.6051862,76.25268083,75.96022616,74.90738935,77.89042698,507.4264219,182.6641877,187.4973381,147.261125,183.8868561,180.4057004,183.2572762,4489.719008,4343.53852,3850.218999,2824.191794
690,95.30923527,57.78311743,77.56999582,72.48223987,58.29502716,62.55745926,25.04178855,76.23276222,76.12829085,75.87755955,78.35353113,81.30239813,58.3154611,77.44199649,72.47026711,59.05634627,62.99473582,24.31273153,76.33066875,76.03821408,74.82940144,78.06589979,514.696015,185.3829401,190.1754771,149.4486305,186.6810998,183.1074473,185.8811184,4555.879677,4399.802653,3907.037241,2862.244964
700,95.36147096,58.2218972,77.53865441,73.35979942,58.69201839,64.57375679,25.06268282,76.22231509,76.06560802,75.6686168,77.95653991,81.26340417,58.49093391,77.38350556,73.40612205,59.29031,65.06141548,24.35172548,76.33066875,76.17469292,74.41996491,77.87093001,522.0041241,188.0587725,192.8023478,151.6384411,189.1836775,185.7614133,188.5171055,4623.470023,4466.836044,3962.311746,2899.975277
710,95.34057668,58.3054743,77.88340995,73.60008358,58.8069369,64.56330965,24.8328458,76.21186795,76.09694944,75.835771,77.90430422,81.18541626,58.68590368,77.87093001,73.50360694,59.54377072,65.15890037,23.9812829,76.35016572,76.23318386,74.90738935,77.73445116,529.3254132,190.6749201,195.3568415,153.7986694,191.9237151,188.3383223,191.2586259,4689.830139,4533.384944,4019.078924,2937.496868
720,95.36147096,58.37860426,77.73715002,73.7463435,59.79941496,65.08566653,24.89552863,76.23276222,76.15963226,76.45215211,77.72670288,81.12692533,58.82238253,77.73445116,73.69857672,60.38214077,65.39286411,24.17625268,76.33066875,76.13569897,75.08286216,77.87093001,536.6210042,193.5379878,198.207145,155.9994719,194.9173115,191.0372886,193.8745265,4755.111151,4599.493528,4076.224384,2976.978029
730,95.34057668,59.5591308,77.90430422,73.93439198,60.3113247,65.96322608,24.90597576,76.22231509,76.1700794,76.15963226,78.14458838,81.10742835,59.83622539,77.90992396,73.65958276,60.83057126,66.07525834,24.21524664,76.33066875,76.17469292,74.77091051,78.10489374,543.9277229,196.2470315,200.7366742,158.1850235,197.811631,193.5956328,196.6266042,4821.224348,4669.464638,4127.430897,3015.777503
740,95.41370664,60.43669035,77.95653991,74.67613874,60.68742165,66.06769745,25.0835771,76.23276222,76.15963226,76.0029252,78.49979106,81.16591928,60.63560148,78.06589979,74.8683954,61.02554104,66.32871905,24.46870735,76.29167479,76.13569897,74.82940144,78.29986352,551.2240924,198.8516447,203.3598337,160.3768672,200.7927369,196.1851271,199.3236613,4886.233528,4738.158662,4182.385441,3052.381298
750,95.39281237,62.02465524,77.91475136,74.65524446,61.95152528,66.70497284,25.06268282,76.23276222,76.06560802,75.7521939,78.49979106,81.26340417,62.25385065,77.94891792,74.88789238,61.98089296,66.54318581,24.50770131,76.31117177,76.07720803,74.92688633,78.39734841,558.5340541,201.5056118,206.0326908,162.5336209,203.7972526,198.7382795,202.0183897,4949.963625,4802.945703,4236.16162,3089.425643
760,95.40325951,62.75595487,77.96698705,74.73882156,63.12160468,67.01838696,25.35520267,76.22231509,76.12829085,76.32678646,78.48934392,81.24390719,63.22869955,78.00740885,75.00487424,63.26769351,66.8161435,24.64418015,76.35016572,76.1941899,75.16085007,78.4948333,565.8621455,204.074269,208.5552066,164.6833871,206.5258716,201.2482991,204.6594849,5014.466737,4868.231735,4296.661443,3128.44544
770,95.42415378,63.21562892,77.89385708,74.95821145,63.47680735,67.17509402,25.3343084,76.21186795,76.19097367,76.11784371,78.23861262,81.30239813,63.75511796,77.98791187,74.80990446,63.5406512,66.9916163,24.52719828,76.27217781,76.1941899,74.92688633,78.6703061,573.1348153,206.7771518,211.2074447,166.8473981,209.3936203,203.7812715,207.3189892,5079.442238,4930.587924,4354.196223,3166.609358
780,95.39281237,63.48725449,78.02966987,75.12536565,63.71709152,67.54074384,25.27162557,76.21186795,76.1700794,76.05516089,77.93564563,81.24390719,64.02807565,78.02690583,75.12185611,63.79411191,67.67401053,24.52719828,76.27217781,76.17469292,75.31682589,78.41684539,580.4136558,209.5744712,213.8159695,169.0372094,212.12707,206.8329968,210.3417914,5145.202615,4992.236373,4408.45556,3205.643039
790,95.42415378,64.15587129,78.06101128,75.42833264,64.19765984,67.73923945,26.13873799,76.20142081,76.11784371,75.88800669,78.08190556,81.24390719,64.57399103,78.24137259,75.14135309,64.0670696,67.7909924,25.46305323,76.31117177,76.15519594,75.0438682,78.55332423,587.7152391,212.551329,216.3507427,171.2182609,214.9482864,209.5848578,213.5986516,5212.318383,5053.557389,4466.536116,3242.68646
800,95.39281237,64.33347263,78.12369411,75.42833264,64.34391977,68.23025491,26.0865023,76.22231509,76.1700794,76.07605516,78.13414125,81.24390719,64.71046988,78.18288165,75.16085007,64.30103334,68.20042893,25.24858647,76.29167479,76.17469292,75.19984402,78.12439072,595.0248984,215.2256364,218.8698715,173.3934686,217.5461372,212.2946538,216.6615311,5274.998294,5111.150221,4521.129627,3281.437128
810,95.36147096,64.67822817,78.40576682,75.38654409,64.49017969,68.10488926,26.2536565,76.22231509,76.24320936,76.30589219,78.04011701,81.26340417,65.33437317,78.43634237,75.219341,64.55449405,68.06395009,25.46305323,76.31117177,76.23318386,75.25833496,78.53382726,602.3125614,217.8410451,221.4716654,175.543098,220.1394029,215.0238777,219.3877687,5340.16889,5169.208777,4577.115546,3319.099612
820,95.43460092,65.14834935,78.42666109,75.80442959,64.61554534,68.54366903,26.3372336,76.22231509,76.1700794,76.64020059,77.88340995,81.24390719,65.74380971,78.33885748,75.58978358,64.74946383,68.43439267,25.36556834,76.33066875,76.0187171,75.99922012,78.22187561,609.6386442,220.4749413,223.9558589,177.7047168,222.8565751,217.7393655,222.0059376,5405.236092,5226.881597,4632.632202,3355.852346
830,95.44504806,65.01253657,78.2595069,75.87755955,65.04387798,68.59590472,26.73422482,76.21186795,76.11784371,76.48349352,77.98788132,81.18541626,65.68531878,78.29986352,75.55078963,65.11990641,68.57087151,25.69701696,76.29167479,76.03821408,75.55078963,78.53382726,616.9370578,223.0649629,226.538932,179.8681765,225.439075,220.3962681,224.7622196,5471.415926,5284.430236,4688.511307,3393.960583
840,95.52862516,65.20058504,78.29084831,76.24320936,66.53781864,69.24362725,27.04763895,76.21186795,76.15963226,76.53572921,78.14458838,81.1464223,65.64632482,78.39734841,75.82374732,66.38720998,69.13628388,25.58003509,76.3696627,76.03821408,75.33632287,78.53382726,624.2259942,225.5512302,229.0119201,182.0375271,228.3695617,223.295393,227.4473899,5537.776117,5343.786854,4744.220457,3432.469429
850,95.50773088,65.07521939,78.31174258,76.24320936,66.73631425,69.14960301,27.28792311,76.23276222,76.15963226,75.87755955,78.40576682,81.08793137,65.62682784,78.26086957,75.96022616,66.54318581,69.07779294,26.24293235,76.35016572,76.03821408,74.73191655,78.70930006,631.5435783,228.0637084,231.6180511,184.2462237,231.3179692,226.0585479,229.9766846,5603.416719,5402.908029,4801.153584,3478.166948
860,95.49728374,65.75428333,78.32218972,76.48349352,66.8616799,69.57793565,28.19682407,76.21186795,76.10739657,76.14918512,77.89385708,81.08793137,66.17274322,78.39734841,76.72060831,66.69916163,69.35075063,27.13979333,76.27217781,76.03821408,75.0438682,78.20237863,638.8538051,231.1842566,234.1924541,186.4369471,234.360788,228.8774647,232.4122952,5671.376937,5465.89977,4858.326485,3522.573165
870,95.47638947,65.81696615,78.18637693,76.47304639,67.62432094,69.55704137,28.29084831,76.2536565,76.14918512,75.9193481,77.99832846,81.12692533,66.28972509,78.28036654,76.62312342,67.75199844,69.50672646,27.23727822,76.35016572,76.17469292,74.77091051,78.16338468,646.14753,233.6976377,236.817286,188.6061288,237.4538993,231.6437777,234.7951331,5736.873457,5531.69534,4913.01386,3563.85035
880,95.53907229,68.06310071,78.10279983,76.671542,67.90639365,70.39281237,28.85499373,76.21186795,76.14918512,76.38946929,78.70873381,81.10742835,68.45388965,78.22187561,76.79859622,67.86898031,70.34509651,27.62721778,76.3696627,76.17469292,75.49229869,78.98225775,653.4975303,236.2605605,239.4898058,190.9072523,240.1397898,234.502702,237.2039337,5801.674481,5594.908356,4968.07975,3599.185348
890,95.46594233,68.29293774,78.18637693,76.72377768,67.81236941,70.29878813,28.99080652,76.21186795,76.1700794,75.6686168,77.89385708,81.04893741,68.59036849,78.22187561,76.91557809,67.59602262,70.18912069,27.66621174,76.3696627,76.15519594,74.67342562,78.1438877,660.768721,238.836168,241.9961104,193.6045418,242.8234365,237.1956774,239.7190875,5867.598888,5656.806543,5020.466702,3635.446279
900,95.48683661,68.49143335,78.29084831,76.84914333,67.80192227,70.69577936,29.37735061,76.22231509,76.14918512,76.06560802,78.01922273,80.99044648,68.86332618,78.20237863,77.03255995,67.88847729,70.4425814,28.46558783,76.33066875,76.15519594,75.10235913,78.04640281,668.101505,241.3163868,244.961535,195.8028478,245.5070307,239.7435858,242.3000272,5934.712772,5719.919333,5077.234464,3671.740869
910,95.48683661,68.73171751,78.10279983,77.03719181,68.07354785,71.34350188,29.80568324,76.06560802,76.14918512,76.18052654,78.15503552,80.91245857,68.96081107,77.87093001,76.97406902,68.23942289,70.93000585,29.05049717,76.1941899,76.17469292,74.96588029,78.35835446,675.4160517,243.8823429,247.5395804,197.9855294,248.258107,242.2137474,244.8805885,6000.127718,5780.215328,5134.096556,3710.536032
920,95.43460092,68.85708316,78.35353113,77.2565817,68.08399499,71.63602173,29.83702466,76.23276222,76.14918512,75.21938989,78.32218972,80.91245857,68.98030805,78.65080912,77.13004484,68.141938,71.4174303,29.18697602,76.33066875,76.1941899,74.16650419,78.59231819,682.7161438,246.4245996,250.1726509,200.177469,250.9691993,244.7141162,247.5700831,6062.665738,5842.486388,5192.278403,3753.285451
930,95.45549519,69.43167572,78.37442541,77.49686586,68.4496448,71.85541162,30.24446302,76.22231509,76.19097367,76.03426661,77.62223151,80.85396764,69.27276272,78.65080912,77.30551764,68.21992591,71.7683759,29.32345486,76.33066875,76.1941899,74.92688633,77.79294209,690.0312197,248.9829759,252.6719794,202.379891,253.6654368,247.2886396,250.1577073,6124.106225,5901.79638,5250.510852,3795.267062
940,95.48683661,69.47346427,78.343084,77.35060593,68.37651483,71.87630589,30.2966987,76.15963226,76.15963226,75.77308817,77.93564563,80.99044648,69.19477481,78.78728797,77.22752973,68.25891987,71.74887892,29.44043673,76.38915968,76.1941899,74.45895886,78.00740885,697.3620275,251.4783641,255.2027087,204.5318763,256.3220634,249.7828794,252.5952448,6187.849118,5958.651002,5305.261628,3838.08948
950,95.49728374,69.48391141,78.26995403,77.44463017,69.29586293,72.00167154,30.77726703,76.21186795,76.27455077,75.51190974,77.98788132,81.16591928,69.35075063,78.65080912,77.22752973,68.88282316,71.86586079,30.00584909,76.35016572,76.35016572,74.20549815,78.26086957,704.6809645,253.9927149,257.6980922,206.722561,259.037348,252.1465432,255.5671963,6253.83201,6014.99598,5363.544727,3882.742928
960,95.49728374,69.75553698,78.2595069,77.44463017,71.8240702,71.9912244,31.14291684,76.20142081,76.2536565,76.20142081,77.71625575,81.06843439,69.74069019,78.68980308,77.26652369,71.7683759,71.98284266,30.00584909,76.38915968,76.27217781,75.08286216,77.9684149,711.9730003,256.4725468,260.4495954,209.1392931,261.7843093,254.9418069,258.3565596,6318.221512,6072.18902,5418.615718,3924.635219
970,95.49728374,70.08984538,78.29084831,77.44463017,71.92854158,71.98077727,31.28917677,76.18052654,76.19097367,76.2536565,77.93564563,81.04893741,70.18912069,78.65080912,77.20803275,71.74887892,71.98284266,30.06434003,76.31117177,76.25268083,74.75141353,78.10489374,719.2953069,258.9388625,263.230805,211.3027503,264.5160622,257.3762757,260.9432762,6383.020534,6129.943715,5475.197013,3967.10652
980,95.35102382,70.21521103,78.45800251,77.37150021,72.05390723,71.9912244,31.89511074,76.20142081,76.13873799,75.67906394,77.52820727,80.89296159,70.36459349,78.74829401,77.11054787,72.13881848,72.06083057,30.86371612,76.33066875,76.13569897,74.47845584,77.63696627,726.6105374,261.4478774,265.8276894,213.4769423,267.4265824,260.050392,264.5394017,6446.533506,6187.414044,5533.41915,4008.711535
990,95.52862516,70.28834099,78.56247388,77.6744672,72.44045132,72.08524864,32.61596323,76.18052654,76.11784371,75.7521939,77.43418303,81.04893741,70.28660558,78.51433028,77.44199649,72.29479431,72.2168064,31.6825892,76.35016572,76.13569897,74.49795282,77.38350556,733.9246542,263.9386324,268.6271625,215.6484685,270.3827293,262.7414022,267.2951997,6509.771444,6243.506976,5589.127916,4051.297942
1000,95.59130798,70.51817802,78.75052236,77.58044296,72.6598412,72.27329712,32.95027163,76.23276222,76.1700794,75.59548684,78.33263686,81.1464223,70.63755118,78.80678495,77.53948138,72.54825502,72.35328524,32.42347436,76.44765061,76.1941899,74.30298304,78.45583934,741.2299269,266.418232,271.3501946,217.8132031,273.2574199,265.2677347,270.067435,6573.719207,6300.724407,5646.010545,4094.200273
1010,95.53907229,70.92561638,78.71918094,78.06101128,72.492687,72.12703719,33.19055579,76.21186795,76.13873799,75.80442959,77.5908901,81.02944044,70.89101189,78.72879704,78.12439072,72.47026711,72.27529733,32.55995321,76.35016572,76.13569897,74.59543771,77.57847534,748.5257549,269.0141347,274.0368145,220.0039476,275.8722677,267.8769753,273.0383997,6637.006697,6357.128428,5702.332048,4137.979674
1020,95.62264939,71.08232344,78.86544087,78.05056415,72.60760552,72.22106143,33.8069369,76.1700794,76.15963226,75.62682825,78.24905976,80.9709495,71.4174303,78.6703061,78.16338468,72.567752,72.33378826,33.28134139,76.3696627,76.15519594,74.43946188,78.47533632,755.8041132,271.4736398,276.8075091,222.1551612,278.5319952,270.3648734,275.94026,6701.785566,6411.574601,5759.020639,4183.587609
1030,95.60175512,71.42707898,78.87588801,78.13414125,72.9941496,72.33597994,34.2248224,76.19097367,76.18052654,76.24320936,78.19682407,80.93195555,71.63189706,78.72879704,78.29986352,72.84070969,72.35328524,33.67128095,76.38915968,76.1941899,75.00487424,78.96276077,763.1170951,273.9907067,279.6838101,224.3004266,281.2010936,272.8427861,278.560893,6768.140585,6469.153968,5814.99818,4230.170408
1040,95.61220226,71.60468032,78.32218972,78.23861262,73.08817384,72.31508567,35.00835771,76.18052654,76.14918512,76.53572921,77.78938571,80.9709495,71.72938195,77.79294209,78.18288165,72.9186976,72.33378826,34.23669331,76.27217781,76.17469292,75.58978358,78.06589979,770.4140631,276.6901751,282.4374241,226.4583399,283.8781288,275.4635329,281.1308134,6835.781313,6525.945261,5872.037578,4273.495353
1050,95.58086084,71.7404931,78.96991224,78.21771835,73.27622232,72.3255328,36.2306728,76.18052654,76.15963226,76.31633932,78.28040117,81.02944044,71.84636381,78.63131215,78.12439072,73.05517645,72.33378826,35.67946968,76.31117177,76.1941899,74.84889842,78.96276077,777.7294759,279.3261969,285.1870927,228.6252457,286.5953364,278.4093472,283.7069851,6900.682133,6585.850879,5929.753107,4317.622363
1060,95.58086084,68.4496448,79.03259507,78.31174258,73.31801086,72.55536983,31.31007104,76.23276222,76.06560802,76.32678646,77.47597158,81.02944044,68.41489569,78.88477286,78.43634237,73.07467343,72.64573991,30.47377656,76.35016572,76.23318386,75.19984402,77.6954572,785.027031,281.780885,287.9422252,230.8029904,289.2984628,280.9675743,286.335165,6967.66196,6645.792365,5983.389321,4360.109136
1070,95.62264939,71.79272879,79.06393648,78.52068533,73.53740075,72.64939407,36.59632261,76.26410364,76.0865023,76.64020059,78.71918094,81.02944044,71.90485475,79.00175473,78.68980308,73.69857672,72.72372782,36.08890622,76.38915968,76.25268083,75.53129265,78.82628193,792.3255679,284.4497686,290.7225169,232.9845375,291.9228807,283.5133534,288.8909817,7032.797935,6701.222453,6045.164999,4406.431488
1080,95.57041371,71.76138738,78.99080652,78.67739239,73.85081488,72.86878395,37.16046803,76.20142081,76.14918512,76.4208107,78.23861262,81.06843439,71.78787288,78.70930006,78.65080912,73.7180737,72.7432248,36.75180347,76.3696627,76.21368688,75.35581985,78.12439072,799.6176737,286.9026705,293.4269627,235.1971216,294.5779046,285.8977795,291.4768952,7096.987563,6758.014199,6104.025146,4451.269443
1090,95.57041371,71.85541162,78.64605098,78.72962808,74.50898454,72.8269954,37.69327204,76.21186795,76.10739657,76.52528207,78.52068533,81.10742835,72.08032755,78.28036654,79.02125171,73.97153441,72.68473387,37.37570677,76.3696627,76.23318386,75.25833496,78.61181517,806.9246403,289.3849822,296.1683846,237.5017856,297.2224809,288.3810314,294.0451692,7160.596374,6814.183057,6159.381737,4494.841628
1100,95.58086084,71.95988299,79.32511492,79.00125366,74.98955286,72.93146678,38.05892186,76.07605516,76.15963226,76.45215211,78.54157961,81.16591928,72.27529733,78.74829401,79.00175473,74.28348606,72.86020667,37.90212517,75.92123221,76.1941899,75.33632287,78.51433028,814.9222108,292.0470096,298.7861629,239.6972457,299.8858959,291.2086471,296.6693362,7226.819599,6870.790833,6215.247845,4539.01676
1110,95.59130798,71.95988299,79.17885499,79.11617217,74.95821145,73.08817384,38.00668617,76.19097367,76.14918512,76.49394066,78.35353113,81.16591928,72.19730942,78.78728797,79.21622149,74.2444921,72.82121271,37.84363424,76.40865666,76.13569897,75.27783194,78.28036654,822.9271109,294.7418358,301.4959293,241.8888002,302.5309712,294.1870661,299.2881043,7294.323579,6927.914033,6273.813147,4582.53462
1120,95.60175512,72.02256582,79.25198496,79.22064354,75.19849561,73.14040953,38.66485583,76.12829085,76.13873799,76.28499791,78.42666109,81.04893741,72.19730942,78.78728797,79.23571846,74.88789238,72.80171573,38.7599922,76.17469292,76.23318386,74.88789238,78.41684539,830.2924658,297.5805532,304.2282515,244.056098,305.2243273,297.1617198,301.8476359,7359.407924,6983.976416,6329.615774,4624.838977
