,Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
376,3760,96.3643961555,83.2114500627,83.80693689929998,84.30839949850001,83.4830756373,83.5248641872,82.43836188879999,76.1282908483,76.0238194735,77.30881738400001,78.7923109068,80.0935854942,82.1407681809,82.121271203,83.52505361669999,83.1936049912,82.31624098260001,81.1659192825,76.2526808345,75.9992201209,76.9545720413,79.021251706,3106.04267809,969.187772415,981.43545707,867.986448716,1027.56397079,1015.60120574,1012.82274472,24660.1994861,23747.905872,21312.447920299997,15510.765996
377,3770,96.353949018,82.981613038,83.92185541159999,84.25616381110001,83.5666527372,83.5457584622,82.48015043880001,76.23276222319998,76.0760551609,77.5491015462,78.58336815710001,80.1325794502,81.8678104894,82.2187560928,83.52505361669999,83.0376291675,82.4137258725,81.1269253266,76.2721778124,75.9992201209,77.169038799,78.96276077210001,3113.3992078,971.490518658,983.8137358910001,870.6653138260001,1030.24417498,1018.25171021,1015.56352915,24725.1984658,23806.794958500002,21372.878300200002,15555.5076089
378,3780,96.33305474299999,83.2323443377,83.97409109899999,84.28750522360001,83.6188884246,83.4830756373,82.54283326369999,76.0865022984,76.1282908483,77.43418303380001,78.687839532,80.0740885163,82.0627802691,82.31624098260001,83.46656268279999,83.07662312340001,82.27724702670001,80.873464613,76.2526808345,76.0772080328,77.0130629752,79.4501852213,3120.96429085,973.822822032,986.1332414230001,873.2872738660001,1032.9090432,1020.89230542,1018.31222225,24791.2403137,23869.8670137,21441.121521099998,15597.634089300002
379,3790,96.3435018805,83.10697868780001,83.97409109899999,84.4546594233,83.7547012119,83.3577099875,82.49059757629999,76.0969494359,76.1700793982,77.3819473464,78.6356038445,80.0740885163,82.1407681809,82.31624098260001,83.4080717489,83.1351140573,82.5307077403,81.00994345880001,75.9602261649,76.05771105480001,76.89608110740001,79.07974263989999,3128.43474375,976.1640883460001,988.472231449,875.796474388,1035.66717805,1023.50056432,1021.15291219,24855.5584939,23930.553786400003,21510.2584218,15637.927650900001
380,3800,96.3226076055,83.10697868780001,84.02632678650001,84.4546594233,83.60844128709999,83.58754701209999,82.49059757629999,76.24320936059999,75.992478061,77.4759715838,78.5102381947,80.01559758239999,82.1407681809,82.2967440047,83.4080717489,82.9596412556,82.5112107623,80.9904464808,76.23318385649999,75.94072918699999,77.188535777,78.90426983820001,3136.07134323,978.4572568130001,990.8126652110001,878.155633027,1038.35354449,1026.18390762,1023.85421747,24920.771502400003,23993.675338099998,21575.8876417,15681.951660499999
381,3810,96.3226076055,83.1487672378,84.03677392389999,84.4755536983,83.5979941496,83.5353113247,82.42791475139998,76.15963226080001,76.2641036356,77.71625574590001,78.5938152946,80.0740885163,82.082277247,82.2967440047,83.46656268279999,82.9791382336,82.4332228505,80.9514525249,76.0772080328,76.1746929226,77.0130629752,78.86527588220001,3143.55043779,980.7407636239999,993.17911367,880.742180013,1041.10505615,1029.19032988,1026.81550303,24987.3981834,24054.631825099998,21640.2223357,15726.269956400001
382,3820,96.3643961555,83.15921437530001,84.0054325115,84.1203510238,83.671124112,83.5144170497,82.5114918512,76.30589218549999,76.2014208107,78.1132469703,78.88633514419999,80.01559758239999,81.98479235719999,82.31624098260001,83.349580815,82.9791382336,82.4332228505,80.97094950280001,76.3696627023,76.0967050107,77.6369662702,79.2942093975,3152.1342106999996,983.0687923,995.4825130419999,883.250435668,1043.78849827,1031.80482287,1029.55680822,25051.7910587,24115.846165,21702.7461041,15767.865483700001
383,3830,96.3748432929,83.1383201003,84.015879649,84.48600083580001,83.6606769745,83.55620559970001,82.55328040119998,76.29544504809999,76.06560802339999,77.36105307150001,79.1997492687,80.1130824722,81.9457984012,82.31624098260001,83.5640475726,82.9596412556,82.4722168064,81.1269253266,76.3306687463,75.9602261649,77.0715539091,79.4111912654,3160.24202598,985.4235817919999,997.8400109610001,885.592843773,1046.47239441,1034.43276354,1032.21624354,25117.7453898,24177.3788081,21761.148337900002,15807.913732100002
384,3840,96.3643961555,83.16966151270002,84.015879649,84.360635186,83.55620559970001,83.4308399499,82.61596322609999,76.31633932300001,76.2014208107,77.67446719600001,78.687839532,80.0935854942,81.9457984012,82.4137258725,83.64203548450001,83.0376291675,82.4917137844,81.2439071944,76.3696627023,76.19418990060001,77.24702671089999,79.0602456619,3168.51313719,987.78505392,1000.21185549,887.878306695,1049.16278137,1037.03752887,1034.91992539,25182.7391747,24238.5974398,21816.343835599997,15849.075758899999
385,3850,96.3748432929,82.3234433765,84.0576681989,84.360635186,83.7651483494,83.68157124950001,82.678646051,76.2745507731,76.18052653569998,77.2983702466,78.8549937317,80.1325794502,81.5168648859,82.31624098260001,83.7785143303,83.0376291675,82.55020471830001,81.3803860402,76.3306687463,76.0967050107,77.0130629752,79.2747124196,3176.94365436,990.0887833219999,1002.54746463,890.3387562439999,1051.82922352,1039.78469217,1037.70882444,25246.8413845,24297.9062053,21877.4838733,15891.6261643
386,3860,96.3957375679,83.11742582529999,83.94274968660001,84.39197659839999,83.7547012119,83.7024655244,82.61596322609999,76.28499791060001,76.1178437108,77.1834517342,79.1997492687,80.0740885163,82.0432832911,82.2577500487,83.5640475726,83.0376291675,82.55020471830001,81.5753558198,76.2721778124,76.05771105480001,76.7401052837,79.52817313320001,3186.27611126,992.401974902,1004.88402337,892.618519686,1054.47090691,1042.25962508,1040.42644009,25314.622189700003,24359.630170599998,21929.502731599998,15931.7632989
387,3870,96.3957375679,83.1278729628,83.92185541159999,84.2248223987,83.74425407439999,83.68157124950001,82.6473046385,76.29544504809999,76.1282908483,77.3401587965,79.0743836189,80.05459153829999,81.98479235719999,82.4332228505,83.7785143303,82.86215636579999,82.5697016962,81.71183466560001,76.3891596802,76.01871709880001,76.9545720413,79.3332033535,3195.44081374,994.755935125,1007.28206019,895.152866617,1057.10928855,1044.78708552,1043.09648302,25383.4927086,24422.639659700002,21981.163268400003,15971.847798199999
388,3880,96.4061847054,83.0860844129,83.9531968241,84.3501880485,83.8278311743,83.6606769745,82.63685750100001,76.06560802339999,76.13873798579999,77.4759715838,79.06393648139999,80.0935854942,82.082277247,82.2382530708,83.52505361669999,83.0571261454,82.6476896081,81.80931955550001,75.9602261649,76.0967050107,77.14954182100001,79.040748684,3207.73583621,997.184082647,1009.63038585,897.63667786,1059.83072743,1047.38135228,1045.79651559,25447.1907942,24485.0609447,22032.2799645,16011.577690200002
389,3890,96.41663184289999,83.00250731300001,83.9009611366,84.43376514830001,83.81738403680001,83.7233597994,82.66819891349999,76.4208106979,76.1491851233,77.0685332219,79.06393648139999,80.0350945603,82.0627802691,82.2577500487,83.7590173523,82.9986352115,82.745174498,81.497367908,76.4281536362,76.0967050107,76.46714759209999,79.37219730940001,3217.04733607,999.494241605,1012.02818928,900.094376677,1062.54533125,1050.14655924,1048.53657286,25511.9201569,24546.7506472,22084.4914366,16050.927877000002
390,3900,96.3957375679,82.9502716256,83.96364396160001,84.5068951107,83.80693689929998,83.5770998746,82.7622231509,76.2745507731,76.0760551609,77.0998746344,79.032595069,80.0935854942,82.0237863131,82.31624098260001,83.6225385065,82.9596412556,82.745174498,81.63384675380001,76.3501657243,76.01871709880001,76.50614154809999,79.4111912654,3226.29987629,1001.8213089999999,1014.43867166,902.3538606430001,1065.20583032,1052.70094533,1051.26149948,25576.467004299997,24608.9285885,22135.134433000003,16090.639800799998
391,3910,96.4270789804,83.023401588,84.1099038863,84.5695779356,83.7964897618,83.74425407439999,82.6055160886,76.30589218549999,76.18052653569998,77.1312160468,79.1893021312,80.05459153829999,81.98479235719999,82.4722168064,83.46656268279999,83.07662312340001,82.8816533437,81.497367908,76.3696627023,76.0967050107,76.6036264379,79.3916942874,3235.59055805,1004.20589704,1016.77856206,904.847696755,1067.94828787,1055.83414587,1053.99315614,25641.1745397,24671.358971,22184.9449273,16131.7657495
392,3920,96.3957375679,83.05474300040001,84.1099038863,84.5382365232,83.6397826995,83.58754701209999,82.8562473882,76.29544504809999,76.15963226080001,76.98495612199999,79.0012536565,80.0350945603,81.98479235719999,82.3942288945,83.52505361669999,82.86215636579999,82.86215636579999,81.5753558198,76.3501657243,76.1551959446,76.62312341590001,79.2747124196,3245.16927404,1006.57682842,1019.1729608999999,907.046619438,1070.60696941,1058.56693594,1056.73105674,25707.288931400002,24731.422295200002,22237.199508,16173.521783000002
393,3930,96.4061847054,83.11742582529999,84.1203510238,84.5695779356,83.6397826995,83.6293355621,82.91893021310001,76.24320936059999,76.18052653569998,76.6715419975,78.71918094440001,80.0740885163,82.082277247,82.4332228505,83.64203548450001,82.9596412556,82.9401442776,81.5753558198,76.3306687463,76.1551959446,75.84324429709999,79.1577305518,3254.34107634,1008.92417967,1021.63222088,909.511168278,1073.27721985,1061.28036551,1059.37301145,25773.7840836,24793.606622599997,22286.732078099998,16215.6069705
394,3940,96.41663184289999,83.1278729628,84.1412452988,84.61136648559999,83.60844128709999,83.7233597994,82.91893021310001,76.35812787299999,76.15963226080001,77.5282072712,79.22064354369999,80.01559758239999,82.0627802691,82.5112107623,83.64203548450001,82.92064729970001,82.7841684539,81.5558588419,76.3501657243,76.1356989667,77.2860206668,79.4111912654,3263.66288807,1011.306475,1024.03507977,912.093023378,1075.98474463,1064.07298569,1062.02351118,25838.812632700003,24855.6055724,22340.3123608,16261.599654799998
395,3950,96.4270789804,83.0756372754,83.96364396160001,84.58002507309999,83.6606769745,83.74425407439999,82.9293773506,76.33723359800001,76.05516088590001,77.43418303380001,79.2937735061,80.05459153829999,82.0237863131,82.33573796060001,83.64203548450001,82.9986352115,82.6476896081,81.7313316436,76.3696627023,75.9797231429,77.0520569312,79.31370637549999,3272.99964228,1013.64495777,1026.38197445,914.796159313,1078.77003633,1066.91612478,1064.6537183,25905.5515535,24918.569548599997,22391.905551800002,16305.398806799998
396,3960,96.41663184289999,83.1801086502,83.9845382365,84.43376514830001,83.7233597994,83.671124112,82.96071876309999,76.24320936059999,76.0865022984,77.1938988717,79.27287923109999,80.01559758239999,82.082277247,82.5112107623,83.6810294404,83.1351140573,82.8036654319,81.6728407097,76.2526808345,76.0772080328,76.8765841295,79.25521544159999,3282.21670089,1015.95492491,1028.74325112,917.1787923339999,1081.50192529,1072.07218633,1067.30949631,25972.389251499997,24984.066113999997,22444.3217584,16349.9225593
397,3970,96.4479732553,83.19055578769999,84.08900961139999,84.6218136231,83.7964897618,83.69201838699999,82.981613038,76.44170497280001,76.0969494359,77.350605934,78.9072294191,80.05459153829999,82.1797621369,82.4527198284,83.58354455060001,83.11561707940001,82.9011503217,81.6143497758,76.545135504,76.0772080328,76.9155780854,79.2162214857,3291.45854962,1018.23690921,1031.12011938,919.4386599339999,1084.2342442,1075.85766693,1069.93303211,26038.582735099997,25049.228064,22494.943454,16394.5759631
398,3980,96.4375261178,83.2010029252,84.03677392389999,84.5382365232,83.7964897618,83.78604262430001,83.0129544505,76.28499791060001,76.21186794820001,77.4759715838,79.38779774339999,79.99610060439998,82.0237863131,82.4917137844,83.5445505947,83.0571261454,82.9401442776,81.63384675380001,76.4281536362,76.1746929226,77.130044843,79.5476701111,3300.72107934,1020.52947341,1033.50876878,921.647183368,1087.01071592,1078.48102768,1072.55386166,26104.8911152,25109.7874364,22545.7554383,16438.8427993
399,3990,96.4375261178,83.2010029252,84.0994567489,84.5695779356,83.81738403680001,83.7024655244,83.10697868780001,76.33723359800001,76.0969494359,77.63267864609999,79.3251149185,80.1325794502,82.1992591148,82.37473191660001,83.5055566387,83.1351140573,82.8816533437,81.5948527978,76.4866445701,76.0772080328,76.97406901929999,79.60616104500001,3310.00242839,1022.82960641,1035.95770924,923.856469335,1089.67148704,1082.46676459,1075.18973179,26169.853419799998,25171.3736655,22598.173381099998,16485.0749537
400,4000,96.41663184289999,83.10697868780001,84.0472210614,84.4233180109,83.81738403680001,83.81738403680001,83.11742582529999,76.1178437108,76.29544504809999,77.56999582110001,79.3042206435,80.0740885163,82.1407681809,82.4917137844,83.6030415286,83.2131019692,83.2131019692,81.6143497758,76.19418990060001,76.1746929226,77.188535777,79.43068824330001,3319.30086055,1025.21830176,1038.34964799,926.0394164119999,1092.37143026,1085.76931135,1077.88258103,26233.9953465,25232.416188,22650.5464419,16524.9480423
401,4010,96.4375261178,83.10697868780001,83.92185541159999,84.58002507309999,83.8382783117,83.7338069369,83.04429586290001,76.1700793982,76.2641036356,77.8102799833,79.21019640620001,80.1130824722,82.16026515889999,82.4332228505,83.6030415286,83.11561707940001,82.8816533437,81.5558588419,76.2136868785,76.3111717684,77.5199844024,79.3916942874,3328.66642504,1027.54273111,1040.75877963,928.2259799560001,1095.08859773,1088.41257269,1080.49214546,26301.6764442,25292.0967595,22702.2926926,16567.5295611
402,4020,96.4270789804,83.16966151270002,83.8278311743,84.5695779356,83.80693689929998,83.8382783117,82.8353531132,76.3999164229,76.2223150857,77.8102799833,78.9072294191,80.0935854942,82.1407681809,82.4527198284,83.6225385065,82.9596412556,82.9596412556,81.5168648859,76.52563852600001,76.0772080328,77.32501462270001,79.37219730940001,3337.96935945,1029.83431544,1043.14216716,930.40789902,1097.77861017,1091.07971501,1083.1370026,26367.8332695,25353.9908818,22752.1676233,16611.2149849
403,4030,96.4688675303,83.0860844129,84.1099038863,84.5904722106,83.8905139992,83.7755954868,82.9920601755,76.34768073549999,76.05516088590001,77.6849143335,78.9072294191,80.05459153829999,82.121271203,82.4332228505,83.6030415286,83.0571261454,83.1741080133,81.5558588419,76.4281536362,75.9992201209,77.4419964905,79.43068824330001,3347.31406719,1032.16930755,1045.4513662999998,932.616650009,1100.48569223,1093.74968975,1085.77607384,26432.3295898,25414.9747159,22803.4429593,16655.8400453
404,4040,96.45842039280001,83.1487672378,84.0785624739,84.41287087340001,83.9323025491,83.81738403680001,82.9920601755,76.3999164229,76.1282908483,77.1834517342,79.27287923109999,79.87911873659999,82.121271203,82.3942288945,83.3885747709,83.1741080133,83.1546110353,81.5753558198,76.545135504,76.0772080328,76.97406901929999,79.43068824330001,3356.4559517,1034.50533825,1047.87659863,934.7847202439999,1103.29678785,1096.27276026,1088.40023432,26497.754245099997,25476.3925004,22855.097168599998,16698.9999672
405,4050,96.4270789804,83.05474300040001,83.96364396160001,84.5904722106,83.8591725867,83.71291266189999,82.9920601755,76.24320936059999,76.10739657330001,77.0580860844,78.5206853322,79.9181126925,81.8678104894,81.7898225775,83.52505361669999,82.9596412556,82.9791382336,81.5168648859,76.3891596802,76.0772080328,76.7011113277,79.0602456619,3365.61278197,1036.79487238,1050.25511193,937.126574772,1106.0506192,1098.77264775,1091.0342664999998,26565.0911943,25537.7223582,22909.6899997,16741.7844543
406,4060,96.4270789804,83.2114500627,84.1830338487,84.63226076059999,83.97409109899999,83.69201838699999,82.93982448810002,76.2745507731,76.1282908483,77.08942749690002,79.314667781,79.97660362639999,82.1992591148,82.5112107623,83.6615324625,83.1351140573,83.0376291675,81.7898225775,76.564632482,76.05771105480001,77.0520569312,79.7231429128,3375.1081209,1039.12938567,1052.780458,939.596147715,1108.68698967,1101.27652806,1093.64884264,26631.474108500002,25599.054758099996,22964.2680466,16784.1625943
407,4070,96.41663184289999,83.2010029252,84.06811533640001,84.48600083580001,83.994985374,83.1801086502,82.9502716256,76.29544504809999,76.0969494359,77.350605934,79.032595069,80.05459153829999,82.0627802691,82.5112107623,83.5445505947,83.0376291675,82.33573796060001,81.458373952,76.40865665819999,76.0967050107,77.3055176448,79.645155001,3384.40980485,1041.46312075,1055.22610035,942.018145023,1111.32723187,1103.71496812,1096.23598185,26696.436724900002,25661.065956,23024.1520984,16826.302748
408,4080,96.45842039280001,82.981613038,84.1099038863,84.61136648559999,83.91140827410001,83.80693689929998,82.981613038,76.28499791060001,76.0342666109,77.25658169660001,79.4400334308,80.0935854942,82.16026515889999,82.5307077403,83.64203548450001,83.11561707940001,82.8816533437,81.5753558198,76.3306687463,76.0772080328,76.68161434980001,79.6646519789,3394.38549646,1043.84589526,1057.65157373,944.506560264,1114.02623861,1106.11412959,1098.90821501,26763.152426700002,25721.4178462,23077.9506836,16870.101211200003
409,4090,96.4479732553,83.2010029252,84.08900961139999,84.44421228579999,83.97409109899999,83.81738403680001,82.9711659005,76.34768073549999,76.13873798579999,77.71625574590001,79.21019640620001,80.0935854942,82.0042893352,82.5112107623,83.46656268279999,83.1351140573,82.9596412556,81.63384675380001,76.3111717684,76.0772080328,77.20803275489999,79.60616104500001,3403.61358644,1046.19214921,1060.04233094,947.260907263,1116.70574008,1108.52259862,1101.50301419,26829.873063599996,25782.527123800002,23129.4755041,16913.4145343
410,4100,96.41663184289999,83.2010029252,84.1412452988,84.4546594233,84.0054325115,83.8278311743,83.0338487254,76.3267864605,76.0447137484,77.44463017129999,79.3773506059,79.99610060439998,81.9457984012,82.55020471830001,83.6615324625,83.310586859,82.9011503217,81.75082862160001,76.545135504,75.9992201209,77.24702671089999,79.6841489569,3413.09323311,1048.55111786,1062.35963202,949.963075355,1119.36229593,1110.87701833,1104.166493,26900.9097642,25841.302470200004,23187.609685099997,16957.308019
411,4110,96.3957375679,83.2218972002,84.1621395738,84.4964479733,83.994985374,83.9323025491,83.0338487254,76.2641036356,76.1178437108,77.6222315086,79.4191391559,79.9571066485,82.2967440047,82.5697016962,83.64203548450001,83.349580815,82.92064729970001,81.6923376877,76.2526808345,76.0382140768,77.5004874244,79.8596217586,3421.9850590000005,1050.84508423,1064.71005346,952.479708283,1122.01716226,1113.30265836,1106.74348811,26965.637937700005,25901.632873500002,23244.6250681,17002.4218095
412,4120,96.3957375679,83.2741328876,84.1830338487,84.4964479733,84.06811533640001,83.9009611366,83.04429586290001,76.35812787299999,76.0760551609,77.2983702466,79.1370664438,79.9571066485,82.2577500487,82.58919867419999,83.58354455060001,83.2910898811,82.9986352115,81.7703255995,76.46714759209999,75.9992201209,76.97406901929999,79.6646519789,3430.65998272,1053.24856671,1067.08656799,955.100139611,1124.66562967,1115.88219158,1109.36807671,27029.655246099996,25962.223764200004,23303.5201884,17047.1315771
413,4130,96.4061847054,83.2845800251,84.19348098620002,84.58002507309999,83.74425407439999,83.994985374,83.0338487254,76.33723359800001,76.19097367319999,77.5177601337,79.1788549937,79.9181126925,82.1797621369,82.72567751999999,83.5445505947,83.01813218950001,83.0376291675,81.98479235719999,76.50614154809999,76.0382140768,77.0520569312,79.52817313320001,3439.45021466,1055.61844966,1069.5852765,957.577918065,1127.32793898,1119.03824729,1111.97692966,27100.3246134,26024.5509303,23357.2878031,17094.2142982
414,4140,96.41663184289999,83.3159214375,84.25616381110001,84.58002507309999,84.1099038863,83.96364396160001,83.11742582529999,76.30589218549999,76.15963226080001,77.653572921,79.4295862934,79.9181126925,82.2967440047,82.62819263009999,83.6030415286,83.2325989472,83.0376291675,81.80931955550001,76.3111717684,76.1746929226,77.6954572041,79.9376096705,3448.28948712,1057.94993763,1071.99826054,959.949361088,1130.03412796,1122.12792445,1114.59972772,27170.0815917,26083.6729685,23413.6199867,17137.8969743
415,4150,96.41663184289999,83.3368157125,84.2352695361,84.5382365232,84.1099038863,83.9323025491,83.0129544505,76.29544504809999,76.1178437108,77.43418303380001,79.356456331,79.8596217586,82.3942288945,82.82316240979999,83.46656268279999,83.1546110353,82.9596412556,81.9263014233,76.46714759209999,76.0382140768,77.2860206668,79.3916942874,3457.1442136999995,1060.29407684,1074.42378533,962.463744713,1132.68193603,1125.60635968,1117.20239546,27233.4577005,26144.351636400002,23473.24107,17181.5983558
416,4160,96.4897618053,83.26368575010001,84.1725867112,84.5173422482,84.0785624739,83.8591725867,83.04429586290001,76.34768073549999,76.18052653569998,77.3192645215,79.1788549937,79.82062780269999,82.3942288945,82.6671865861,83.4470657048,83.11561707940001,82.9791382336,81.8483135114,76.4281536362,76.1162019887,77.130044843,79.48917917720001,3466.28576271,1062.6491526,1076.76389928,964.773489766,1135.34301092,1128.70619262,1119.97012924,27298.7840607,26204.6700803,23541.888113900004,17223.934813
417,4170,96.3957375679,83.2845800251,84.08900961139999,84.5382365232,84.0785624739,83.91140827410001,82.9084830756,76.3267864605,76.2014208107,77.6222315086,78.8236523193,79.8011308247,82.4332228505,82.0627802691,83.4470657048,83.0571261454,83.01813218950001,81.8288165334,76.40865665819999,76.2136868785,77.4419964905,79.4111912654,3475.56824625,1065.00398694,1079.08601623,967.830834631,1137.99610348,1131.35356601,1122.60654858,27363.6135631,26267.2147083,23605.442334299998,17268.5567277
418,4180,96.4270789804,83.4726284998,84.28750522360001,84.3292937735,84.1516924363,83.8487254492,82.9920601755,76.3790221479,76.10739657330001,77.43418303380001,78.76096949439999,79.82062780269999,82.4332228505,82.58919867419999,83.42756872679999,83.0961201014,83.0376291675,81.80931955550001,76.4281536362,76.05771105480001,77.20803275489999,79.625658023,3484.31131974,1067.4116142999999,1081.41869121,970.674962352,1140.7132735,1134.07612991,1125.27407636,27428.8827857,26329.536283200003,23672.7998681,17314.570739500003
419,4190,96.4270789804,83.4935227748,84.25616381110001,84.5904722106,84.1516924363,83.8487254492,83.10697868780001,76.3267864605,76.1491851233,77.5386544087,79.14751358130002,79.8401247807,82.3552349386,82.5697016962,83.4860596608,83.1741080133,82.86215636579999,81.9068044453,76.3696627023,76.1162019887,76.8570871515,79.31370637549999,3494.04449635,1069.77129916,1083.76060737,973.451012144,1143.46201692,1136.79788934,1127.93846321,27493.8500309,26390.1914612,23741.008974599998,17361.9446781
420,4200,96.4688675303,83.55620559970001,84.2352695361,84.5486836607,84.06811533640001,83.91140827410001,83.0756372754,76.34768073549999,76.10739657330001,76.8595904722,79.0952778939,79.8401247807,82.3942288945,82.55020471830001,83.5640475726,83.2131019692,82.92064729970001,81.8678104894,76.44765061419999,76.0382140768,76.3501657243,79.60616104500001,3503.71318088,1072.14071643,1086.12945502,976.1462591039999,1146.2244294000002,1139.20219124,1130.75102992,27555.4239089,26451.035683200003,23802.3863538,17404.878796099998
421,4210,96.4270789804,83.6397826995,84.31884663600002,84.5277893857,84.0994567489,83.86961972419999,83.1383201003,76.4208106979,76.0865022984,76.5148349352,78.6251567071,79.87911873659999,82.4917137844,82.55020471830001,83.4860596608,83.2325989472,83.0376291675,81.9068044453,76.3696627023,76.01871709880001,75.7847533632,79.1772275297,3513.16817528,1074.45054973,1088.51342311,978.803421048,1149.01801414,1141.65546986,1133.35900584,27619.271026,26513.074571099998,23866.0202338,17449.2115541
422,4220,96.45842039280001,83.6397826995,84.26661094859999,84.58002507309999,83.8278311743,83.92185541159999,83.10697868780001,76.2745507731,76.0865022984,76.96406184710001,78.40576681990001,79.8986157146,82.4917137844,82.55020471830001,83.52505361669999,83.1741080133,82.9791382336,81.8288165334,76.3696627023,76.0382140768,76.2721778124,78.9237668161,3522.59030423,1076.7741457999998,1090.84740689,981.275014646,1151.65713716,1144.12375441,1135.967132,27682.989808899998,26573.8032358,23929.1447722,17491.9471915
423,4230,96.4375261178,83.5770998746,84.25616381110001,84.6218136231,84.0576681989,83.78604262430001,83.19055578769999,76.29544504809999,76.15963226080001,76.7969076473,79.22064354369999,79.8986157146,82.37473191660001,82.5307077403,83.4080717489,83.01813218950001,83.07662312340001,81.8678104894,76.4866445701,76.1746929226,76.44765061419999,79.645155001,3531.94882688,1079.10104727,1093.25198303,983.810097489,1154.27309249,1146.63745281,1138.58052258,27744.6472941,26634.223109900002,23993.469902,17534.243013299998
424,4240,96.4479732553,83.68157124950001,84.19348098620002,84.5068951107,84.0785624739,83.9323025491,83.2323443377,76.4103635604,76.21186794820001,76.9954032595,78.9385708316,79.9181126925,82.4917137844,82.4332228505,83.42756872679999,82.9791382336,82.9791382336,82.0432832911,76.3696627023,76.19418990060001,76.3306687463,79.2162214857,3541.34696763,1081.4701418,1095.56603232,986.4899526830001,1157.05738718,1149.08072771,1141.17064008,27809.9504491,26694.7161653,24055.6721899,17579.459433099997
425,4250,96.4375261178,83.60844128709999,84.3815294609,84.5591307982,84.06811533640001,83.9009611366,82.9084830756,76.3894692854,76.18052653569998,77.1312160468,79.1788549937,79.9376096705,82.58919867419999,82.4722168064,83.4080717489,82.9011503217,83.1546110353,82.0237863131,76.52563852600001,76.19418990060001,76.3696627023,79.5086761552,3550.94717892,1083.87402579,1097.95537169,988.85296191,1159.73978815,1151.75905529,1143.78592149,27874.923175,26758.1089366,24120.071246,17622.8794499
426,4260,96.4479732553,83.68157124950001,84.28750522360001,84.6218136231,84.1203510238,83.9323025491,83.19055578769999,76.5357292102,76.4939406603,76.7342248224,78.6356038445,79.97660362639999,82.5112107623,82.4527198284,83.46656268279999,83.01813218950001,83.11561707940001,82.082277247,76.50614154809999,76.46714759209999,75.921232209,79.2942093975,3560.52460251,1086.24012453,1100.37102587,991.343556805,1162.43008577,1154.32706083,1146.39657009,27938.388280400002,26820.7674637,24184.6458504,17664.2930981
427,4270,96.4375261178,83.5039699122,84.30839949850001,84.5277893857,84.1412452988,83.96364396160001,83.1278729628,76.4939406603,76.2223150857,76.91182615960001,78.54157960719999,79.9376096705,82.4332228505,82.4332228505,83.42756872679999,82.9986352115,83.1936049912,81.88730746729999,76.4281536362,76.19418990060001,76.3501657243,79.1772275297,3569.96900425,1088.60586078,1102.72184188,993.774712517,1165.11113344,1156.83381549,1149.07258054,28002.3692398,26881.2536552,24245.7878284,17709.1930656
428,4280,96.4793146678,83.80693689929998,84.19348098620002,84.5904722106,84.1203510238,83.97409109899999,83.2845800251,76.34768073549999,76.33723359800001,76.87003760969999,78.687839532,79.87911873659999,82.58919867419999,82.33573796060001,83.4080717489,83.07662312340001,83.1936049912,82.1407681809,76.2916747904,76.3501657243,76.1746929226,79.31370637549999,3579.77422025,1091.02266368,1105.11733839,996.3803133160001,1167.80003217,1159.56312256,1151.70569593,28065.4102307,26942.6032994,24308.271460699998,17752.156397799998
429,4290,96.4897618053,83.8382783117,84.19348098620002,84.4546594233,84.2039281237,83.9531968241,83.15921437530001,76.15963226080001,76.2641036356,77.11032177179999,79.1788549937,79.87911873659999,82.4722168064,82.37473191660001,83.2715929031,83.1546110353,83.2520959251,82.1407681809,76.1551959446,76.2526808345,76.7206083057,79.5476701111,3589.3224655999998,1093.36060089,1107.49660912,998.924372954,1170.4425130999998,1162.04586167,1154.36356242,28130.4616338,27002.697917100002,24368.262059099998,17792.868395299996
430,4300,96.4688675303,83.81738403680001,84.21437526119999,84.5695779356,84.0472210614,83.994985374,83.1801086502,76.28499791060001,76.2641036356,77.695361471,78.92812369410001,79.8986157146,82.4917137844,82.3942288945,83.46656268279999,83.1351140573,83.1936049912,82.16026515889999,76.1746929226,76.3306687463,77.38350555660001,79.1382335738,3598.69447679,1095.68913464,1109.86584332,1001.54801085,1173.09421552,1164.47099298,1156.95645618,28194.681833599996,27061.882169099998,24432.623398199998,17831.1670287
431,4310,96.5002089427,83.7755954868,83.94274968660001,84.5904722106,84.1621395738,83.91140827410001,83.38905139990001,76.10739657330001,76.4103635604,77.2774759716,78.9176765566,79.8986157146,82.4527198284,82.2967440047,83.42756872679999,83.1351140573,83.2131019692,82.10177422499999,76.0967050107,76.3111717684,76.564632482,79.625658023,3607.58815375,1098.02458004,1112.20983447,1003.95397603,1175.72971077,1166.95275549,1159.56896462,28260.931172900004,27122.4764486,24492.520727400002,17869.8576965
